"participant","date","distance test","start landmark","target landmark","estimated distance","actual distance","same or different route","spss level"
"Utah_248","2017-11-28 15:35:01 -0800","0","Tobler Museum","Snow Church","296","208.21623375712088","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Tobler Museum","Sauer Center","210","189.76037521042164","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","Lynch Station","190","583.5923234587651","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","Harris Hall","317","369.2830892418444","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","Snow Church","182","104.38869670610895","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","Tobler Museum","452","150.98675438593943","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","Batty House","382","572.1057594536171","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Golledge Hall","Sauer Center","545","238.8723508487326","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","Batty House","97","321.6286678764814","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","Tobler Museum","359","382.8276374558138","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","Golledge Hall","378","379.0118731649445","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","Snow Church","174","482.63547320933634","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","Lynch Station","472","409.0110022970042","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harvey House","Sauer Center","556","568.4804306218465","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","Snow Church","427","198.8793604173143","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","Harvey House","658","568.4804306218465","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","Lynch Station","623","624.0640992718617","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","Golledge Hall","566","238.8723508487326","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","Tobler Museum","104","189.76037521042164","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Sauer Center","Harris Hall","169","457.68329661459137","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","Sauer Center","343","457.68329661459137","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","Golledge Hall","131","369.2830892418444","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","Tobler Museum","280","277.7642885613628","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","Batty House","463","207.18349355100662","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","Snow Church","142","463.0","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Harris Hall","Harvey House","407","239.70815588961506","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","Harvey House","97","321.6286678764814","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","Harris Hall","288","207.18349355100662","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","Snow Church","540","668.6733133601191","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","Lynch Station","381","123.06502346320826","same","0same"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","Sauer Center","668","658.8846636551802","different","0different"
"Utah_248","2017-11-28 15:35:01 -0800","0","Batty House","Golledge Hall","270","572.1057594536171","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","Harris Hall","0","369.2830892418444","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","Batty House","376","572.1057594536171","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","Tobler Museum","583","150.98675438593943","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","Lynch Station","292","583.5923234587651","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","Sauer Center","479","238.8723508487326","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Golledge Hall","Snow Church","444","104.38869670610895","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","Harris Hall","168","207.18349355100662","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","Golledge Hall","174","572.1057594536171","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","Snow Church","564","668.6733133601191","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","Lynch Station","243","123.06502346320826","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","Tobler Museum","434","484.08470333196857","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Batty House","Sauer Center","269","658.8846636551802","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","Batty House","535","668.6733133601191","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","Harris Hall","490","463.0","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","Sauer Center","433","198.8793604173143","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","Tobler Museum","335","208.21623375712088","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","Harvey House","455","482.63547320933634","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Snow Church","Lynch Station","604","670.4811705036914","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","Tobler Museum","349","189.76037521042164","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","Batty House","447","658.8846636551802","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","Harvey House","344","568.4804306218465","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","Snow Church","244","198.8793604173143","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","Harris Hall","406","457.68329661459137","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Sauer Center","Lynch Station","337","624.0640992718617","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","Batty House","101","321.6286678764814","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","Lynch Station","199","409.0110022970042","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","Harris Hall","350","239.70815588961506","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","Snow Church","313","482.63547320933634","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","Golledge Hall","113","379.0118731649445","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harvey House","Tobler Museum","367","382.8276374558138","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","Golledge Hall","403","369.2830892418444","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","Batty House","299","207.18349355100662","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","Lynch Station","258","221.472345903501","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","Snow Church","376","463.0","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","Tobler Museum","463","277.7642885613628","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Harris Hall","Sauer Center","204","457.68329661459137","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","Harvey House","335","409.0110022970042","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","Harris Hall","302","221.472345903501","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","Tobler Museum","670","469.4262455381037","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","Snow Church","603","670.4811705036914","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","Batty House","458","123.06502346320826","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Lynch Station","Golledge Hall","419","583.5923234587651","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","Snow Church","267","208.21623375712088","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","Sauer Center","295","189.76037521042164","same","0same"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","Batty House","360","484.08470333196857","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","Harris Hall","335","277.7642885613628","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","Lynch Station","484","469.4262455381037","different","0different"
"Utah_249","2017-11-28 16:29:13 -0800","0","Tobler Museum","Harvey House","393","382.8276374558138","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","Lynch Station","168","583.5923234587651","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","Harris Hall","336","369.2830892418444","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","Snow Church","72","104.38869670610895","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","Sauer Center","277","238.8723508487326","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","Tobler Museum","236","150.98675438593943","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Golledge Hall","Batty House","70","572.1057594536171","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","Snow Church","0","198.8793604173143","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","Harvey House","463","568.4804306218465","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","Golledge Hall","369","238.8723508487326","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","Lynch Station","417","624.0640992718617","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","Batty House","447","658.8846636551802","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Sauer Center","Harris Hall","81","457.68329661459137","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","Batty House","69","321.6286678764814","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","Snow Church","152","482.63547320933634","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","Golledge Hall","323","379.0118731649445","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","Tobler Museum","311","382.8276374558138","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","Harris Hall","124","239.70815588961506","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harvey House","Lynch Station","402","409.0110022970042","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","Batty House","310","484.08470333196857","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","Sauer Center","113","189.76037521042164","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","Golledge Hall","288","150.98675438593943","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","Lynch Station","268","469.4262455381037","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","Harvey House","110","382.8276374558138","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Tobler Museum","Snow Church","109","208.21623375712088","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","Sauer Center","385","658.8846636551802","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","Golledge Hall","231","572.1057594536171","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","Tobler Museum","284","484.08470333196857","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","Snow Church","196","668.6733133601191","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","Harvey House","54","321.6286678764814","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Batty House","Harris Hall","182","207.18349355100662","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","Sauer Center","211","624.0640992718617","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","Harris Hall","394","221.472345903501","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","Batty House","21","123.06502346320826","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","Tobler Museum","171","469.4262455381037","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","Golledge Hall","261","583.5923234587651","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Lynch Station","Harvey House","591","409.0110022970042","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","Harvey House","512","482.63547320933634","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","Tobler Museum","158","208.21623375712088","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","Batty House","246","668.6733133601191","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","Golledge Hall","202","104.38869670610895","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","Sauer Center","103","198.8793604173143","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Snow Church","Lynch Station","173","670.4811705036914","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","Lynch Station","315","221.472345903501","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","Sauer Center","45","457.68329661459137","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","Golledge Hall","324","369.2830892418444","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","Snow Church","0","463.0","different","0different"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","Harvey House","96","239.70815588961506","same","0same"
"Utah_250","2017-11-28 16:49:26 -0800","0","Harris Hall","Batty House","320","207.18349355100662","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","Lynch Station","399","469.4262455381037","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","Harris Hall","337","277.7642885613628","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","Sauer Center","46","189.76037521042164","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","Snow Church","96","208.21623375712088","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","Batty House","412","484.08470333196857","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Tobler Museum","Golledge Hall","98","150.98675438593943","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","Lynch Station","55","123.06502346320826","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","Snow Church","600","668.6733133601191","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","Harris Hall","159","207.18349355100662","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","Sauer Center","535","658.8846636551802","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","Harvey House","251","321.6286678764814","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Batty House","Golledge Hall","505","572.1057594536171","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","Golledge Hall","193","238.8723508487326","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","Tobler Museum","110","189.76037521042164","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","Lynch Station","468","624.0640992718617","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","Harris Hall","613","457.68329661459137","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","Batty House","561","658.8846636551802","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Sauer Center","Snow Church","310","198.8793604173143","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","Golledge Hall","0","369.2830892418444","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","Harvey House","145","239.70815588961506","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","Tobler Museum","412","277.7642885613628","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","Batty House","272","207.18349355100662","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","Sauer Center","327","457.68329661459137","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harris Hall","Snow Church","378","463.0","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","Lynch Station","336","409.0110022970042","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","Batty House","251","321.6286678764814","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","Harris Hall","128","239.70815588961506","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","Golledge Hall","464","379.0118731649445","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","Tobler Museum","391","382.8276374558138","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Harvey House","Snow Church","516","482.63547320933634","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","Batty House","89","123.06502346320826","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","Tobler Museum","670","469.4262455381037","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","Snow Church","612","670.4811705036914","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","Sauer Center","0","624.0640992718617","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","Harris Hall","493","221.472345903501","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Lynch Station","Golledge Hall","560","583.5923234587651","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","Lynch Station","510","670.4811705036914","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","Harris Hall","424","463.0","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","Batty House","538","668.6733133601191","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","Golledge Hall","181","104.38869670610895","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","Tobler Museum","277","208.21623375712088","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Snow Church","Sauer Center","102","198.8793604173143","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","Batty House","518","572.1057594536171","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","Harvey House","329","379.0118731649445","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","Harris Hall","387","369.2830892418444","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","Tobler Museum","81","150.98675438593943","same","0same"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","Lynch Station","440","583.5923234587651","different","0different"
"Utah_251","2017-11-29 07:20:38 -0800","0","Golledge Hall","Snow Church","160","104.38869670610895","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","Harris Hall","403","457.68329661459137","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","Batty House","658","658.8846636551802","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","Harvey House","610","568.4804306218465","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","Lynch Station","480","624.0640992718617","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","Golledge Hall","312","238.8723508487326","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Sauer Center","Tobler Museum","244","189.76037521042164","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","Harvey House","463","239.70815588961506","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","Golledge Hall","415","369.2830892418444","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","Sauer Center","189","457.68329661459137","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","Tobler Museum","141","277.7642885613628","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","Lynch Station","56","221.472345903501","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harris Hall","Snow Church","400","463.0","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","Harris Hall","331","369.2830892418444","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","Lynch Station","457","583.5923234587651","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","Snow Church","42","104.38869670610895","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","Batty House","583","572.1057594536171","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","Harvey House","543","379.0118731649445","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Golledge Hall","Sauer Center","125","238.8723508487326","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","Golledge Hall","18","104.38869670610895","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","Tobler Museum","266","208.21623375712088","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","Batty House","670","668.6733133601191","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","Harvey House","599","482.63547320933634","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","Sauer Center","83","198.8793604173143","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Snow Church","Harris Hall","379","463.0","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","Snow Church","670","670.4811705036914","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","Harris Hall","47","221.472345903501","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","Golledge Hall","643","583.5923234587651","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","Tobler Museum","486","469.4262455381037","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","Batty House","361","123.06502346320826","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Lynch Station","Harvey House","670","409.0110022970042","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","Tobler Museum","401","382.8276374558138","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","Sauer Center","474","568.4804306218465","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","Snow Church","568","482.63547320933634","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","Golledge Hall","318","379.0118731649445","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","Batty House","153","321.6286678764814","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Harvey House","Lynch Station","429","409.0110022970042","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","Lynch Station","366","469.4262455381037","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","Batty House","484","484.08470333196857","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","Harvey House","388","382.8276374558138","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","Sauer Center","21","189.76037521042164","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","Golledge Hall","32","150.98675438593943","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Tobler Museum","Snow Church","86","208.21623375712088","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","Sauer Center","373","658.8846636551802","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","Golledge Hall","566","572.1057594536171","different","0different"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","Harris Hall","258","207.18349355100662","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","Harvey House","92","321.6286678764814","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","Lynch Station","155","123.06502346320826","same","0same"
"Utah_253","2017-11-30 07:16:22 -0800","0","Batty House","Snow Church","668","668.6733133601191","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","Batty House","599","658.8846636551802","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","Lynch Station","532","624.0640992718617","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","Harvey House","410","568.4804306218465","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","Golledge Hall","613","238.8723508487326","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","Snow Church","548","198.8793604173143","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Sauer Center","Tobler Museum","404","189.76037521042164","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","Harris Hall","462","369.2830892418444","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","Sauer Center","554","238.8723508487326","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","Harvey House","435","379.0118731649445","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","Lynch Station","405","583.5923234587651","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","Batty House","481","572.1057594536171","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Golledge Hall","Tobler Museum","392","150.98675438593943","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","Tobler Museum","504","382.8276374558138","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","Sauer Center","477","568.4804306218465","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","Snow Church","415","482.63547320933634","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","Batty House","94","321.6286678764814","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","Golledge Hall","520","379.0118731649445","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harvey House","Lynch Station","43","409.0110022970042","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","Batty House","414","484.08470333196857","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","Golledge Hall","338","150.98675438593943","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","Lynch Station","370","469.4262455381037","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","Harris Hall","175","277.7642885613628","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","Snow Church","265","208.21623375712088","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Tobler Museum","Harvey House","220","382.8276374558138","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","Snow Church","306","463.0","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","Tobler Museum","180","277.7642885613628","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","Lynch Station","132","221.472345903501","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","Batty House","202","207.18349355100662","same","0same"
