"participant","date","model number","building","x","y","error"
"Utah_178","2017-10-17 15:30:01 -0700","0","Lynch Station","243","34","247.91329129354884"
"Utah_178","2017-10-17 15:30:01 -0700","0","Harris Hall","465","105","277.74268667239465"
"Utah_178","2017-10-17 15:30:01 -0700","0","Harvey House","657","123","512.6529040198641"
"Utah_179","2017-10-17 15:35:00 -0700","0","Batty House","57","52","222.03603311174518"
"Utah_179","2017-10-17 15:35:00 -0700","0","Lynch Station","212","16","227.29716232280595"
"Utah_179","2017-10-17 15:35:00 -0700","0","Harris Hall","355","220","140.12851244482687"
"Utah_179","2017-10-17 15:35:00 -0700","0","Harvey House","55","235","345.86268951709724"
"Utah_179","2017-10-17 15:35:00 -0700","0","Golledge Hall","435","471","221.45202640752692"
"Utah_179","2017-10-17 15:35:00 -0700","0","Tobler Museum","565","108","73.348483283569"
"Utah_179","2017-10-17 15:35:00 -0700","0","Sauer Center","674","207","207.85812469085735"
"Utah_179","2017-10-17 15:35:00 -0700","0","Snow Church","658","364","169.24833824885843"
"Utah_180","2017-10-17 16:41:42 -0700","0","Snow Church","590","458","282.63934616397626"
"Utah_180","2017-10-17 16:41:42 -0700","0","Sauer Center","556","18","70.21395872616783"
"Utah_180","2017-10-17 16:41:42 -0700","0","Harris Hall","413","30","278.60366113890177"
"Utah_180","2017-10-17 16:41:42 -0700","0","Golledge Hall","219","21","438.092455995307"
"Utah_180","2017-10-17 16:41:42 -0700","0","Harvey House","98","29","496.33859410688586"
"Utah_180","2017-10-17 16:41:42 -0700","0","Lynch Station","8","161","37.21558813185679"
"Utah_180","2017-10-17 16:41:42 -0700","0","Batty House","64","359","94.54099639838793"
"Utah_180","2017-10-17 16:41:42 -0700","0","Tobler Museum","79","462","535.7200761591822"
"Utah_181","2017-10-18 15:40:38 -0700","0","Tobler Museum","256","39","251.11352014576994"
"Utah_181","2017-10-18 15:40:38 -0700","0","Sauer Center","549","40","83.6719785830358"
"Utah_181","2017-10-18 15:40:38 -0700","0","Golledge Hall","348","199","234.77648945326703"
"Utah_181","2017-10-18 15:40:38 -0700","0","Snow Church","519","164","201.2212712413874"
"Utah_181","2017-10-18 15:40:38 -0700","0","Harvey House","307","497","17.69180601295413"
"Utah_181","2017-10-18 15:40:38 -0700","0","Batty House","60","525","255.14309710435043"
"Utah_181","2017-10-18 15:40:38 -0700","0","Harris Hall","297","352","150.33296378372907"
"Utah_181","2017-10-18 15:40:38 -0700","0","Lynch Station","10","349","225.00888871331284"
"Utah_183","2017-10-19 15:52:35 -0700","0","Golledge Hall","148","335","418.32045132888254"
"Utah_183","2017-10-19 15:52:35 -0700","0","Sauer Center","310","94","327.33163611236847"
"Utah_183","2017-10-19 15:52:35 -0700","0","Tobler Museum","14","104","479.3380852801079"
"Utah_183","2017-10-19 15:52:35 -0700","0","Snow Church","189","18","559.1940629155499"
"Utah_183","2017-10-19 15:52:35 -0700","0","Harris Hall","399","302","199.07787421006887"
"Utah_183","2017-10-19 15:52:35 -0700","0","Harvey House","650","135","499.2354154104054"
"Utah_183","2017-10-19 15:52:35 -0700","0","Lynch Station","618","418","673.5517797467393"
"Utah_183","2017-10-19 15:52:35 -0700","0","Batty House","700","327","675.24365972588"
"Utah_184","2017-10-20 08:45:03 -0700","0","Batty House","80","429","165.7045563646335"
"Utah_184","2017-10-20 08:45:03 -0700","0","Lynch Station","13","220","96.00520819205592"
"Utah_184","2017-10-20 08:45:03 -0700","0","Harris Hall","235","233","21.18962010041709"
"Utah_184","2017-10-20 08:45:03 -0700","0","Harvey House","405","368","161.27616066858735"
"Utah_184","2017-10-20 08:45:03 -0700","0","Tobler Museum","465","199","81.93289937503738"
"Utah_184","2017-10-20 08:45:03 -0700","0","Sauer Center","575","81","90.97252332435328"
"Utah_184","2017-10-20 08:45:03 -0700","0","Golledge Hall","675","315","113.5649593844862"
"Utah_184","2017-10-20 08:45:03 -0700","0","Snow Church","669","221","49.64876634922564"
"Utah_185","2017-10-20 09:05:22 -0700","0","Golledge Hall","557","359","68.3593446428504"
"Utah_185","2017-10-20 09:05:22 -0700","0","Sauer Center","320","21","305.41938379873665"
"Utah_185","2017-10-20 09:05:22 -0700","0","Tobler Museum","107","69","389.62161131025573"
"Utah_185","2017-10-20 09:05:22 -0700","0","Snow Church","541","134","188.85444130334875"
"Utah_185","2017-10-20 09:05:22 -0700","0","Harvey House","98","212","336.0729087564185"
"Utah_185","2017-10-20 09:05:22 -0700","0","Harris Hall","138","302","108.18964830333815"
"Utah_185","2017-10-20 09:05:22 -0700","0","Lynch Station","197","352","293.6136917788406"
"Utah_185","2017-10-20 09:05:22 -0700","0","Batty House","425","438","431.2307966738925"
"Utah_186","2017-10-20 09:51:04 -0700","0","Batty House","","",""
"Utah_186","2017-10-20 09:51:04 -0700","0","Lynch Station","76","268","157.58172482873766"
"Utah_186","2017-10-20 09:51:04 -0700","0","Harvey House","713","131","548.5225610674551"
"Utah_186","2017-10-20 09:51:04 -0700","0","Tobler Museum","455","189","77.02596964660685"
"Utah_186","2017-10-20 09:51:04 -0700","0","Sauer Center","562","278","280.17494534665303"
"Utah_186","2017-10-20 09:51:04 -0700","0","Snow Church","625","381","198.13379318026495"
"Utah_186","2017-10-20 09:51:04 -0700","0","Golledge Hall","349","297","215.08370463612533"
"Utah_186","2017-10-20 09:51:04 -0700","0","Harris Hall","503","464","373.61477486844655"
"Utah_186","2017-10-20 09:51:04 -0700","1","Lynch Station","76","268","157.58172482873766"
"Utah_186","2017-10-20 09:51:04 -0700","1","Harvey House","713","131","548.5225610674551"
"Utah_186","2017-10-20 09:51:04 -0700","1","Tobler Museum","455","189","77.02596964660685"
"Utah_186","2017-10-20 09:51:04 -0700","1","Sauer Center","562","278","280.17494534665303"
"Utah_186","2017-10-20 09:51:04 -0700","1","Snow Church","625","381","198.13379318026495"
"Utah_186","2017-10-20 09:51:04 -0700","1","Golledge Hall","349","297","215.08370463612533"
"Utah_186","2017-10-20 09:51:04 -0700","1","Harris Hall","503","464","373.61477486844655"
"Utah_186","2017-10-20 09:51:04 -0700","1","Batty House","110","445","191.88017094009479"
"Utah_187","2017-10-20 09:56:30 -0700","0","Lynch Station","98","30","127.40486646906389"
"Utah_187","2017-10-20 09:56:30 -0700","0","Batty House","36","65","207.1955597979841"
"Utah_187","2017-10-20 09:56:30 -0700","0","Harvey House","368","460","78.10889834071403"
"Utah_187","2017-10-20 09:56:30 -0700","0","Golledge Hall","363","286","201.06217943710845"
"Utah_187","2017-10-20 09:56:30 -0700","0","Tobler Museum","287","103","206.87435800504613"
"Utah_187","2017-10-20 09:56:30 -0700","0","Sauer Center","459","88","185.59364213248256"
"Utah_187","2017-10-20 09:56:30 -0700","0","Snow Church","544","281","188.04254837669055"
"Utah_187","2017-10-20 09:56:30 -0700","0","Harris Hall","250","353","131.73458164050928"
"Utah_188","2017-10-20 10:52:58 -0700","0","Batty House","85","493","228.4841351166422"
"Utah_188","2017-10-20 10:52:58 -0700","0","Lynch Station","5","296","172.14238292762187"
"Utah_188","2017-10-20 10:52:58 -0700","0","Harvey House","242","300","192.16919628285902"
"Utah_188","2017-10-20 10:52:58 -0700","0","Tobler Museum","185","119","308.0146100430952"
"Utah_188","2017-10-20 10:52:58 -0700","0","Golledge Hall","473","40","266.98689106396216"
"Utah_188","2017-10-20 10:52:58 -0700","0","Snow Church","431","166","287.65604460883486"
"Utah_188","2017-10-20 10:52:58 -0700","0","Harris Hall","305","27","218.4055860091495"
"Utah_188","2017-10-20 10:52:58 -0700","0","Sauer Center","481","257","290.24127893874777"
"Utah_189","2017-10-20 11:13:15 -0700","0","Lynch Station","322","345","380.71117661555456"
"Utah_189","2017-10-20 11:13:15 -0700","0","Batty House","375","503","417.6900764921283"
"Utah_189","2017-10-20 11:13:15 -0700","0","Tobler Museum","10","312","519.0269742508572"
"Utah_189","2017-10-20 11:13:15 -0700","0","Golledge Hall","271","91","354.7520260689148"
"Utah_189","2017-10-20 11:13:15 -0700","0","Harvey House","563","122","451.8074811244276"
"Utah_189","2017-10-20 11:13:15 -0700","0","Snow Church","115","67","616.640089517378"
"Utah_189","2017-10-20 11:13:15 -0700","0","Sauer Center","-2","145","642.4398804557513"
"Utah_189","2017-10-20 11:13:15 -0700","0","Harris Hall","531","292","322.8188346425902"
"Utah_190","2017-10-20 12:08:27 -0700","0","Batty House","182","494","270.75634803269156"
"Utah_190","2017-10-20 12:08:27 -0700","0","Lynch Station","128","325","232.071109791805"
"Utah_190","2017-10-20 12:08:27 -0700","0","Harris Hall","474","312","272.90474528670256"
"Utah_190","2017-10-20 12:08:27 -0700","0","Golledge Hall","577","216","76.11832893594026"
"Utah_190","2017-10-20 12:08:27 -0700","0","Snow Church","576","73","192.4162155328911"
"Utah_190","2017-10-20 12:08:27 -0700","0","Sauer Center","280","42","346.97838549396704"
"Utah_190","2017-10-20 12:08:27 -0700","0","Tobler Museum","164","137","329.34176777323586"
"Utah_190","2017-10-20 12:08:27 -0700","0","Harvey House","171","-4","504.23208941914834"
"Utah_191","2017-10-20 12:19:21 -0700","0","Lynch Station","403","66","395.27838291512984"
"Utah_191","2017-10-20 12:19:21 -0700","0","Batty House","431","186","413.05205483086513"
"Utah_191","2017-10-20 12:19:21 -0700","0","Golledge Hall","214","143","380.0052631214468"
"Utah_191","2017-10-20 12:19:21 -0700","0","Harvey House","729","303","471.53896975753764"
"Utah_191","2017-10-20 12:19:21 -0700","0","Harris Hall","650","132","445.0404475999906"
"Utah_191","2017-10-20 12:19:21 -0700","0","Sauer Center","3","20","622.1808418779865"
"Utah_191","2017-10-20 12:19:21 -0700","0","Snow Church","145","30","597.2152040931309"
"Utah_191","2017-10-20 12:19:21 -0700","0","Tobler Museum","38","159","456.5019167539168"
"Utah_192","2017-10-23 10:14:12 -0700","0","Batty House","85","125","158.02847844613325"
"Utah_192","2017-10-23 10:14:12 -0700","0","Lynch Station","279","78","270.9335711941213"
"Utah_192","2017-10-23 10:14:12 -0700","0","Harris Hall","569","164","359.3883693165376"
"Utah_192","2017-10-23 10:14:12 -0700","0","Harvey House","456","267","271.6026509443529"
"Utah_192","2017-10-23 10:14:12 -0700","0","Golledge Hall","566","351","60.03332407921454"
"Utah_192","2017-10-23 10:14:12 -0700","0","Snow Church","706","425","220.22715545545242"
"Utah_192","2017-10-23 10:14:12 -0700","0","Sauer Center","575","467","464.69775123191636"
"Utah_192","2017-10-23 10:14:12 -0700","0","Tobler Museum","376","488","384.2460149435515"
"Utah_193","2017-10-23 14:33:29 -0700","0","Tobler Museum","295","57","208.39625716408634"
"Utah_193","2017-10-23 14:33:29 -0700","0","Sauer Center","596","30","38.28837943815329"
"Utah_193","2017-10-23 14:33:29 -0700","0","Batty House","8","251","28.319604517012593"
"Utah_193","2017-10-23 14:33:29 -0700","0","Lynch Station","52","138","42.37924020083418"
"Utah_193","2017-10-23 14:33:29 -0700","0","Snow Church","663","371","174.25555945220228"
"Utah_193","2017-10-23 14:33:29 -0700","0","Golledge Hall","404","438","217.27632176562636"
"Utah_193","2017-10-23 14:33:29 -0700","0","Harvey House","54","332","284.62080036427415"
"Utah_193","2017-10-23 14:33:29 -0700","0","Harris Hall","163","443","223.14345161801185"
"Utah_194","2017-10-26 14:42:00 -0700","0","Batty House","122","437","190.3943276465977"
"Utah_194","2017-10-26 14:42:00 -0700","0","Lynch Station","90","264","160.262285020525"
"Utah_194","2017-10-26 14:42:00 -0700","0","Harris Hall","391","322","200.47942537826668"
"Utah_194","2017-10-26 14:42:00 -0700","0","Harvey House","350","114","375.2026119312071"
"Utah_194","2017-10-26 14:42:00 -0700","0","Golledge Hall","489","40","261.9656466027559"
"Utah_194","2017-10-26 14:42:00 -0700","0","Snow Church","584","244","137.64083696345355"
"Utah_194","2017-10-26 14:42:00 -0700","0","Tobler Museum","680","76","192.57466084612483"
"Utah_194","2017-10-26 14:42:00 -0700","0","Sauer Center","685","202","205.93445559206452"
"Utah_195","2017-10-27 08:21:56 -0700","0","Sauer Center","37","229","629.2217415188385"
"Utah_195","2017-10-27 08:21:56 -0700","0","Lynch Station","344","433","453.5471309577429"
"Utah_195","2017-10-27 08:21:56 -0700","0","Harris Hall","528","218","313.1022197302344"
"Utah_195","2017-10-27 08:21:56 -0700","0","Golledge Hall","321","133","289.8499611868182"
"Utah_195","2017-10-27 08:21:56 -0700","0","Batty House","273","503","337.4566638844164"
"Utah_195","2017-10-27 08:21:56 -0700","0","Harvey House","676","38","587.9906461841039"
"Utah_195","2017-10-27 08:21:56 -0700","0","Snow Church","171","26","573.6427459665118"
"Utah_195","2017-10-27 08:21:56 -0700","0","Tobler Museum","15","454","581.9862541332054"
"Utah_196","2017-10-27 11:03:14 -0700","0","Batty House","75","443","177.6091213873882"
"Utah_196","2017-10-27 11:03:14 -0700","0","Lynch Station","190","428","352.27829907617075"
"Utah_196","2017-10-27 11:03:14 -0700","0","Tobler Museum","673","148","181.86808406094787"
"Utah_196","2017-10-27 11:03:14 -0700","0","Golledge Hall","57","85","547.252227039781"
"Utah_196","2017-10-27 11:03:14 -0700","0","Snow Church","302","35","447.54441120407256"
"Utah_196","2017-10-27 11:03:14 -0700","0","Sauer Center","494","33","133.9589489358587"
"Utah_196","2017-10-27 11:03:14 -0700","0","Harris Hall","538","410","371.7324306540929"
"Utah_196","2017-10-27 11:03:14 -0700","0","Harvey House","416","226","286.29530209208815"
"Utah_197","2017-11-02 08:34:29 -0700","0","Snow Church","450","203","266.00751869073173"
"Utah_197","2017-11-02 08:34:29 -0700","0","Sauer Center","540","-2","85.28774824088158"
"Utah_197","2017-11-02 08:34:29 -0700","0","Tobler Museum","327","358","288.5342267392207"
"Utah_197","2017-11-02 08:34:29 -0700","0","Golledge Hall","660","334","105.19030373565806"
"Utah_197","2017-11-02 08:34:29 -0700","0","Harris Hall","695","189","481.423929608822"
"Utah_197","2017-11-02 08:34:29 -0700","0","Harvey House","67","453","229.24441105510076"
"Utah_197","2017-11-02 08:34:29 -0700","0","Lynch Station","59","231","116.86744627996283"
"Utah_197","2017-11-02 08:34:29 -0700","0","Batty House","689","510","703.4827645365592"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","226","220","284.41694745566764"
"Utah_198","2017-11-02 09:07:40 -0700","0","Sauer Center","229","10","396.0315643985969"
"Utah_198","2017-11-02 09:07:40 -0700","0","Golledge Hall","559","201","90.13878188659973"
"Utah_198","2017-11-02 09:07:40 -0700","0","Snow Church","501","15","286.9233347080715"
"Utah_198","2017-11-02 09:07:40 -0700","0","Lynch Station","70","433","314.39624679693617"
"Utah_198","2017-11-02 09:07:40 -0700","0","Harvey House","690","487","396.00505047284435"
"Utah_198","2017-11-02 09:07:40 -0700","0","Harris Hall","264","498","276.3783638420345"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","5","484","213.13845265460665"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","364","326","405.8423339179884"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","447","482","153.0294089382822"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","9","102","623.590410445831"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","529","34","253.39692184397188"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","87","257","427.8562842824679"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","337","18","355.0464758309819"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","611","166","400.51966243868725"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","699","341","675.5331228000593"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","99","433","176.36609651517495"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","13","200","76.00657866263946"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","186","117","112.79184367674819"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","353","45","443.9380587424331"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","629","444","166.23477373883"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","533","101","132.9661611087573"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","387","248","331.79813139919884"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","314","395","326.4506088216103"
"Utah_201","2017-11-03 13:05:02 -0700","0","Sauer Center","278","471","581.0034423305941"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","27","385","113.0"
"Utah_201","2017-11-03 13:05:02 -0700","0","Tobler Museum","550","285","172.67889274604468"
"Utah_201","2017-11-03 13:05:02 -0700","0","Snow Church","180","295","543.5034498510566"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","341","136","271.57687677709237"
"Utah_201","2017-11-03 13:05:02 -0700","0","Harvey House","746","350","471.7297955397772"
"Utah_201","2017-11-03 13:05:02 -0700","0","Harris Hall","163","88","147.4720312466062"
"Utah_201","2017-11-03 13:05:02 -0700","0","Lynch Station","-19","242","122.00409829181969"
"Utah_202","2017-11-06 15:38:41 -0800","0","Snow Church","547","112","192.89893727027115"
"Utah_202","2017-11-06 15:38:41 -0800","0","Sauer Center","402","22","223.64704335179573"
"Utah_202","2017-11-06 15:38:41 -0800","0","Tobler Museum","107","67","389.8987047939503"
"Utah_202","2017-11-06 15:38:41 -0800","0","Lynch Station","76","401","284.29737951659"
"Utah_202","2017-11-06 15:38:41 -0800","0","Batty House","10","473","201.71762441591463"
"Utah_202","2017-11-06 15:38:41 -0800","0","Harris Hall","363","364","202.35612172603032"
"Utah_202","2017-11-06 15:38:41 -0800","0","Harvey House","634","324","376.19276973381614"
"Utah_202","2017-11-06 15:38:41 -0800","0","Golledge Hall","527","455","168.12197952677099"
"Utah_203","2017-11-07 08:02:46 -0800","0","Batty House","72","406","141.35416513141735"
"Utah_203","2017-11-07 08:02:46 -0800","0","Lynch Station","53","53","81.98780397107853"
"Utah_203","2017-11-07 08:02:46 -0800","0","Golledge Hall","222","435","371.07950630558946"
"Utah_203","2017-11-07 08:02:46 -0800","0","Snow Church","231","263","488.45572982615323"
"Utah_203","2017-11-07 08:02:46 -0800","0","Harvey House","604","49","534.9728965097204"
"Utah_203","2017-11-07 08:02:46 -0800","0","Sauer Center","327","50","301.3784995649159"
"Utah_203","2017-11-07 08:02:46 -0800","0","Tobler Museum","451","333","215.13948963405113"
"Utah_203","2017-11-07 08:02:46 -0800","0","Harris Hall","428","210","213.60009363293827"
"Utah_204","2017-11-07 15:44:18 -0800","0","Batty House","110","244","87.5956619930462"
"Utah_204","2017-11-07 15:44:18 -0800","0","Lynch Station","48","25","105.34229919647663"
"Utah_204","2017-11-07 15:44:18 -0800","0","Harris Hall","331","28","229.47766775876036"
"Utah_204","2017-11-07 15:44:18 -0800","0","Harvey House","377","201","295.8800432607782"
"Utah_204","2017-11-07 15:44:18 -0800","0","Golledge Hall","136","416","445.88002870727456"
"Utah_204","2017-11-07 15:44:18 -0800","0","Sauer Center","601","411","406.70874099286334"
"Utah_204","2017-11-07 15:44:18 -0800","0","Tobler Museum","566","233","132.85330255586422"
"Utah_204","2017-11-07 15:44:18 -0800","0","Snow Church","395","417","384.68818541774846"
"Utah_205","2017-11-08 14:38:01 -0800","0","Golledge Hall","337","398","250.95417908454922"
"Utah_205","2017-11-08 14:38:01 -0800","0","Snow Church","572","332","192.00260414900626"
"Utah_205","2017-11-08 14:38:01 -0800","0","Sauer Center","492","94","160.0312469488381"
"Utah_205","2017-11-08 14:38:01 -0800","0","Tobler Museum","176","157","318.9263237802737"
"Utah_205","2017-11-08 14:38:01 -0800","0","Lynch Station","129","-2","171.9447585708852"
"Utah_205","2017-11-08 14:38:01 -0800","0","Batty House","75","105","173.761330565808"
"Utah_205","2017-11-08 14:38:01 -0800","0","Harris Hall","31","304","199.8499437077729"
"Utah_205","2017-11-08 14:38:01 -0800","0","Harvey House","370","20","471.1698207652948"
"Utah_206","2017-11-09 13:45:41 -0800","0","Batty House","24","483","211.0213259365034"
"Utah_206","2017-11-09 13:45:41 -0800","0","Lynch Station","-15","269","147.49237268414933"
"Utah_206","2017-11-09 13:45:41 -0800","0","Harris Hall","214","341","115.00434774390054"
"Utah_206","2017-11-09 13:45:41 -0800","0","Harvey House","384","479","90.19977827023745"
"Utah_206","2017-11-09 13:45:41 -0800","0","Golledge Hall","538","173","120.83045973594572"
"Utah_206","2017-11-09 13:45:41 -0800","0","Sauer Center","260","58","368.8278731332544"
"Utah_206","2017-11-09 13:45:41 -0800","0","Snow Church","462","16","316.602274154814"
"Utah_206","2017-11-09 13:45:41 -0800","0","Tobler Museum","338","224","185.5505322007997"
"Utah_207","2017-11-09 14:30:29 -0800","0","Harvey House","129","448","169.09760495051373"
"Utah_207","2017-11-09 14:30:29 -0800","0","Lynch Station","32","181","60.40695324215582"
"Utah_207","2017-11-09 14:30:29 -0800","0","Batty House","498","470","510.92563059607807"
"Utah_207","2017-11-09 14:30:29 -0800","0","Tobler Museum","345","50","164.58432489152787"
"Utah_207","2017-11-09 14:30:29 -0800","0","Golledge Hall","481","227","104.80935072788114"
"Utah_207","2017-11-09 14:30:29 -0800","0","Sauer Center","544","4","81.00617260431454"
"Utah_207","2017-11-09 14:30:29 -0800","0","Snow Church","688","227","35.608987629529715"
"Utah_207","2017-11-09 14:30:29 -0800","0","Harris Hall","227","114","112.64102272262978"
"Utah_208","2017-11-10 08:17:20 -0800","0","Lynch Station","32","179","58.52349955359813"
"Utah_208","2017-11-10 08:17:20 -0800","0","Batty House","78","370","110.47624178980746"
"Utah_208","2017-11-10 08:17:20 -0800","0","Harris Hall","262","231","47.265209192385896"
"Utah_208","2017-11-10 08:17:20 -0800","0","Harvey House","294","442","43.0"
"Utah_208","2017-11-10 08:17:20 -0800","0","Golledge Hall","549","375","85.32877591996736"
"Utah_208","2017-11-10 08:17:20 -0800","0","Sauer Center","615","77","72.69112738154499"
"Utah_208","2017-11-10 08:17:20 -0800","0","Snow Church","707","276","71.56814934033156"
"Utah_208","2017-11-10 08:17:20 -0800","0","Tobler Museum","426","108","68.4470598345904"
"Utah_209","2017-11-10 09:09:10 -0800","0","Golledge Hall","139","427","446.22976144582736"
"Utah_209","2017-11-10 09:09:10 -0800","0","Lynch Station","227","53","226.4199637841151"
"Utah_209","2017-11-10 09:09:10 -0800","0","Batty House","170","140","194.60986614249546"
"Utah_209","2017-11-10 09:09:10 -0800","0","Sauer Center","447","158","234.71898091121648"
"Utah_209","2017-11-10 09:09:10 -0800","0","Harris Hall","185","278","60.03332407921454"
"Utah_209","2017-11-10 09:09:10 -0800","0","Harvey House","313","409","78.33900688673555"
"Utah_209","2017-11-10 09:09:10 -0800","0","Snow Church","409","353","340.812265037513"
"Utah_209","2017-11-10 09:09:10 -0800","0","Tobler Museum","15","193","483.2442446630896"
"Utah_210","2017-11-10 09:37:56 -0800","0","Sauer Center","340","413","497.68363445064176"
"Utah_210","2017-11-10 09:37:56 -0800","0","Golledge Hall","564","258","33.0"
"Utah_210","2017-11-10 09:37:56 -0800","0","Lynch Station","109","78","107.35455276791944"
"Utah_210","2017-11-10 09:37:56 -0800","0","Harris Hall","198","347","122.18837915284743"
"Utah_210","2017-11-10 09:37:56 -0800","0","Snow Church","348","23","410.54597793669836"
"Utah_210","2017-11-10 09:37:56 -0800","0","Tobler Museum","597","67","117.64777940955791"
"Utah_210","2017-11-10 09:37:56 -0800","0","Batty House","554","419","547.1179031982047"
"Utah_210","2017-11-10 09:37:56 -0800","0","Harvey House","263","279","208.31946620515328"
"Utah_211","2017-11-10 10:49:57 -0800","0","Batty House","46","495","223.80795338861395"
"Utah_211","2017-11-10 10:49:57 -0800","0","Lynch Station","-32","182","72.80109889280519"
"Utah_211","2017-11-10 10:49:57 -0800","0","Tobler Museum","658","163","170.01764614298128"
"Utah_211","2017-11-10 10:49:57 -0800","0","Sauer Center","523","321","332.05421244128195"
"Utah_211","2017-11-10 10:49:57 -0800","0","Golledge Hall","380","94","269.56446353330773"
"Utah_211","2017-11-10 10:49:57 -0800","0","Snow Church","302","253","416.77331968349415"
"Utah_211","2017-11-10 10:49:57 -0800","0","Harvey House","657","8","599.4147145341028"
"Utah_211","2017-11-10 10:49:57 -0800","0","Harris Hall","262","174","70.09279563550022"
"Utah_212","2017-11-10 10:48:39 -0800","0","Golledge Hall","612","284","48.507731342539614"
"Utah_212","2017-11-10 10:48:39 -0800","0","Tobler Museum","335","289","229.8978033822855"
"Utah_212","2017-11-10 10:48:39 -0800","0","Snow Church","506","51","260.41505332833583"
"Utah_212","2017-11-10 10:48:39 -0800","0","Sauer Center","284","43","343.11076928595526"
"Utah_212","2017-11-10 10:48:39 -0800","0","Harvey House","233","466","63.89053137985315"
"Utah_212","2017-11-10 10:48:39 -0800","0","Batty House","25","479","207.00966161027364"
"Utah_212","2017-11-10 10:48:39 -0800","0","Lynch Station","16","324","200.0399960007998"
"Utah_212","2017-11-10 10:48:39 -0800","0","Harris Hall","184","236","32.57299494980466"
"Utah_213","2017-11-10 11:40:03 -0800","0","Lynch Station","19","262","138.1774221788784"
"Utah_213","2017-11-10 11:40:03 -0800","0","Batty House","126","525","271.6799587750263"
"Utah_213","2017-11-10 11:40:03 -0800","0","Harris Hall","266","105","131.30879635424276"
"Utah_213","2017-11-10 11:40:03 -0800","0","Harvey House","692","444","400.10623589241897"
"Utah_213","2017-11-10 11:40:03 -0800","0","Golledge Hall","439","79","246.10770000144245"
"Utah_213","2017-11-10 11:40:03 -0800","0","Sauer Center","688","108","120.7393887677091"
"Utah_213","2017-11-10 11:40:03 -0800","0","Snow Church","549","240","170.6282508847817"
"Utah_213","2017-11-10 11:40:03 -0800","0","Tobler Museum","608","1","166.93112352104984"
"Utah_214","2017-11-10 12:05:52 -0800","0","Batty House","30","476","204.02205763103166"
"Utah_214","2017-11-10 12:05:52 -0800","0","Lynch Station","45","341","219.49487465542333"
"Utah_214","2017-11-10 12:05:52 -0800","0","Harris Hall","457","328","262.6175927084855"
"Utah_214","2017-11-10 12:05:52 -0800","0","Sauer Center","308","149","348.1738071710737"
"Utah_214","2017-11-10 12:05:52 -0800","0","Snow Church","632","181","87.36131867136622"
"Utah_214","2017-11-10 12:05:52 -0800","0","Golledge Hall","661","340","108.67382389517726"
"Utah_214","2017-11-10 12:05:52 -0800","0","Tobler Museum","302","342","291.34343994674055"
"Utah_214","2017-11-10 12:05:52 -0800","0","Harvey House","208","229","270.05925275761246"
"Utah_215","2017-11-14 14:46:07 -0800","0","Batty House","718","444","712.0849668403343"
"Utah_215","2017-11-14 14:46:07 -0800","0","Lynch Station","518","418","585.2110730326281"
"Utah_215","2017-11-14 14:46:07 -0800","0","Harris Hall","616","259","402.35556414693707"
"Utah_215","2017-11-14 14:46:07 -0800","0","Harvey House","601","23","554.7008202625989"
"Utah_215","2017-11-14 14:46:07 -0800","0","Golledge Hall","289","92","339.44955442598535"
"Utah_215","2017-11-14 14:46:07 -0800","0","Snow Church","117","178","599.6082054141688"
"Utah_215","2017-11-14 14:46:07 -0800","0","Sauer Center","68","343","651.5312732325287"
"Utah_215","2017-11-14 14:46:07 -0800","0","Tobler Museum","254","357","335.18054836162554"
"Utah_217","2017-11-16 08:05:24 -0800","0","Batty House","57","127","148.07092894960846"
"Utah_217","2017-11-16 08:05:24 -0800","0","Harris Hall","64","230","151.0529708413575"
"Utah_217","2017-11-16 08:05:24 -0800","0","Harvey House","207","114","381.064299036265"
"Utah_217","2017-11-16 08:05:24 -0800","0","Snow Church","207","255","511.44989979469153"
"Utah_217","2017-11-16 08:05:24 -0800","0","Golledge Hall","384","128","242.83533515532702"
"Utah_217","2017-11-16 08:05:24 -0800","0","Tobler Museum","379","282","196.45864704817652"
"Utah_217","2017-11-16 08:05:24 -0800","0","Sauer Center","545","121","140.91131963046828"
