"participant","date","direction test","start landmark","facing landmark","target landmark","bearing","actual direction","abs error","same or different route"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Lynch Station","175","114.56279427841685","60.437205721583155","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Harris Hall","90","59.35368606619672","30.646313933803278","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Harvey House","0","2.1467969036293297","2.1467969036293084","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Golledge Hall","52","77.71082192465417","25.71082192465417","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Snow Church","274","84.72811220292519","170.7281122029252","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Sauer Center","304","110.65743363432563","166.65743363432563","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Tobler Museum","71","99.95984558186653","28.959845581866546","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Batty House","0","0.9878187546204368","0.9878187546204344","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Lynch Station","32","13.276616074645812","18.723383925354188","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Harris Hall","291","41.36218551855964","110.36218551855964","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Harvey House","270","175.578710578568","94.421289421432","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Golledge Hall","56","110.51210577028276","54.512105770282744","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Snow Church","318","111.75048274282419","153.7504827428242","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Sauer Center","0","91.85113433058417","91.85113433058416","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harvey House","Batty House","Tobler Museum","356","87.70523899483749","91.70523899483749","different"
