"","id","Education","FamSES","Income","Age","Gender","Ethnicity","Kids_1","KidsHome_1","Fav","FavPpl","FavActivity","UStotal","UTtotal","UTrural","UTurban","UTdist","SBtotal","Orient","Route","SA","BFExtraverted","BFAgreeableness","BFConscient","BFEmoStabil","BFOpennness","SOIbehavior","SOIattitude","SOIdesire","SOItotal","ATOTpleasure","ATOTnopleasure","Q1","Q3","Q4","Q5","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q18","Q19","Q20","Q25","Q27","Q29","Q32","Q39","Q40","Q42","Q45","Q47","Q49","Q50","Q51","Q52","Q54","Q56","Q57","Q58","Q59","Q60","Q61","Q62","Q65","Q66","Q67","Q68","Q69","Q72","Q73","Map","WithinRtPt","BetweenRtPt","WithinRtPtAllo","BetweenRtPtAllo","WithinDist","BetweenDist","date","MRT","PSAS"
"89","Utah_191",3,4,4,25,"Male","Caucasian",1,1,"California","My wife","Visit parents/disneyland",14,14,4,10,748.5,3.86666666666667,3.72727272727273,4.16666666666667,3.625,2,5.5,4.5,7,3.5,2,6.66666666666667,8.66666666666667,5.77777777777778,5,4,3,4,4,1,1,2,3,4,1,4,3,4,4,4,3,4,2,4,1,2,4,3,4,4,4,4,3,3,4,4,2,1,1,4,5,1,4,2,1,2,1,3,4,"472.601635118751","12.8207872992083","60.9311300197188","55.9754616905518","62.6742409460883","88.8710611502614","88.9779546495418","2017-10-20 12:19:21 -0700","26","4.3125"
"90","Utah_192",3,5,1,21,"Male","Caucasian",0,0,"California","my girlfriend","go to the beach",13,31,11,18,2213.8,4.46666666666667,2.81818181818182,3.33333333333333,2.875,3,5,5.5,6.5,5,1.33333333333333,4.33333333333333,1.66666666666667,2.44444444444444,4,3,5,8,2,2,1,1,3,2,1,4,2,4,2,4,3,4,4,4,4,3,4,3,3,4,4,3,4,2,3,4,2,2,2,2,5,3,3,1,4,2,3,2,3,"273.64466445141","26.5354784924583","44.7905988330938","105.629276812913","70.4322715132948","104.344763126235","109.386841453149","2017-10-23 10:14:12 -0700","-12","4.125"
"91","Utah_193",3,5,1,19,"Female","Caucasian",0,0,"at home","family","talk and relax",21,15,4,11,297.6,4.26666666666667,2.90909090909091,4,2.25,2.5,6,7,6.5,6.5,1.33333333333333,4,1.66666666666667,2.33333333333333,4.2,2.6,2,3,3,2,1,2,5,4,1,5,3,4,4,4,3,3,4,4,2,2,5,2,2,3,2,4,4,4,3,1,2,1,1,4,4,3,4,4,4,4,4,1,1,"152.084951815025","29.007055951375","49.7384524562813","74.2254867303698","69.7362907905468","53.1060741001167","88.0920160066613","2017-10-23 14:33:29 -0700","36","4.25"
"92","Utah_194",2,1,1,22,"Female","Caucasian",0,0,"Europe (if possible)","By myself","Discover new places",13,18,3,14,898.7,3.2,2.63636363636364,4.16666666666667,2.5,6.5,5,5,4,6,1.33333333333333,1.66666666666667,1.66666666666667,1.55555555555556,4.2,2,3,3,4,1,2,2,1,1,1,4,4,3,4,1,3,3,1,1,3,3,1,5,5,4,3,1,4,3,5,3,3,3,4,2,3,1,2,5,3,5,3,2,2,"215.556781247624","22.5906223680417","55.2477407180625","67.3630787354011","81.3355327154753","100.794552304781","192.302072295461","2017-10-26 14:42:00 -0700","18","4.125"
"93","Utah_195",2,4,1,18,"Female","Asian/Pacific-Islanders",0,2,"California","Family","Spend time with family and explore",4,5,0,5,67.8,3.6,1.54545454545455,4.33333333333333,2.5,5.5,5.5,6.5,6.5,6.5,1,1,1,1,4,1.4,3,2,1,1,1,1,3,1,1,2,5,5,5,1,3,3,5,5,1,1,5,5,3,3,3,1,1,1,1,1,2,1,2,1,5,1,5,3,2,4,1,1,1,"470.849670445234","26.2543491325417","40.8677437133125","78.0343850898996","78.9499965536836","108.935027751289","163.563600366971","2017-10-27 08:21:56 -0700","16","3.625"
"94","Utah_196",2,6,1,18,"Female","Asian/Pacific-Islanders",0,0,"Gym","friends","exercise, play basketball",13,9,1,8,597,2.93333333333333,1.63636363636364,4.33333333333333,3,3,5,6.5,5.5,5.5,1,1.66666666666667,1.33333333333333,1.33333333333333,2.8,3.8,3,5,3,2,1,1,3,3,1,4,4,5,4,5,2,3,4,3,5,1,5,3,3,4,3,3,4,2,3,1,3,1,1,1,5,1,1,3,1,1,1,1,1,"312.3173530563","22.4881872176667","48.20032450275","85.3131363848568","67.939397790494","129.312746379793","235.167405637706","2017-10-27 11:03:14 -0700","18","4.1875"
"95","Utah_197",4,5,2,25,"Female","Caucasian",0,0,"Home","Friends or family","Relax be myself",9,31,12,18,2654.9,1.6,2.63636363636364,3.33333333333333,3.625,7,7,3,6.5,6.5,6,9,7.66666666666667,7.55555555555556,1.8,4.2,4,4,2,1,1,1,5,5,1,5,5,5,4,1,1,3,2,5,5,3,3,5,5,1,1,5,2,1,2,2,5,5,1,3,3,1,2,4,1,1,1,1,1,"284.504793610867","25.442491186375","48.944310999","68.6123151784927","84.2824770244375","215.047370369705","170.470820852144","2017-11-02 08:34:29 -0700","12","3.75"
"96","Utah_198",2,6,1,19,"Male","Asian/Pacific-Islanders",0,1,"Tennis courts","Tennis club","Play",6,10,3,7,200.3,5.66666666666667,3.54545454545455,4.66666666666667,1.5,6,6.5,4.5,7,7,2,5.33333333333333,3.33333333333333,3.55555555555556,5.4,2.4,6,8,8,3,4,3,2,2,1,3,5,4,5,5,1,2,5,1,2,4,4,4,5,5,5,2,5,4,5,5,1,5,1,5,5,4,2,2,4,2,4,4,5,"282.17859277692","19.635791867875","41.1085159202187","72.9532524762161","97.531573422174","86.4274202763413","93.2579251011565","2017-11-02 09:07:40 -0700","16","5.75"
"97","Utah_199",2,4,1,18,"Female","African-American",0,0,"California ","Family","Relax, explore ",8,15,4,10,1242.8,3.6,3.45454545454545,4.5,3.25,2,5.5,6,5.5,6.5,1,4.66666666666667,2.66666666666667,2.77777777777778,4.6,3.8,4,2,5,3,1,1,3,4,1,4,5,5,4,4,2,2,4,3,3,3,3,5,5,3,1,1,4,1,2,2,2,1,2,3,4,1,3,2,1,2,5,2,1,"411.851827562284","43.7607164569167","54.012928848875","66.7958915174835","91.2023398456394","106.414483055897","194.189720756289","2017-11-02 15:39:15 -0700","-6","4.875"
"98","Utah_200",3,6,3,23,"Male","Caucasian",0,0,"In the mountains","My wife","Hike, relax, fish, camp",14,33,13,19,2875.5,3.33333333333333,2.36363636363636,2.66666666666667,2.25,4.5,6,6,4,4,1.33333333333333,1,1.66666666666667,1.33333333333333,4.2,3,4,3,3,1,2,3,3,2,1,4,5,3,5,2,4,3,2,1,3,4,3,1,2,2,3,3,2,3,3,4,3,1,1,4,5,4,1,1,2,4,1,1,1,"220.819031583174","40.5834164029167","57.084563458875","55.1830498884322","91.7306422907749","102.756745040657","254.329740541616","2017-11-02 16:26:30 -0700","46","3.4375"
"99","Utah_201",4,5,4,29,"Male","Caucasian",1,1,"the lake","family and friends","jet ski",12,24,8,16,1515.3,4.66666666666667,4.63636363636364,4.66666666666667,1,5.5,6,6,4.5,4.5,1.33333333333333,2,3,2.11111111111111,5,1.6,5,5,2,2,2,1,3,2,1,2,4,3,4,3,4,4,2,1,1,3,4,5,4,5,5,4,5,5,4,4,2,1,2,4,5,4,1,1,4,5,4,4,3,"302.871073347874","25.7880284085833","41.5057463765","60.2991684586484","81.3194834173087","101.091446796397","181.369438939334","2017-11-03 13:05:02 -0700","66","4.6875"
"100","Utah_202",2,5,5,24,"Female","Latino or Hispanic",0,0,"hawaii","Husband","relax at the beach",9,17,2,15,797.5,3,2.09090909090909,3.83333333333333,3,3.5,7,6.5,5.5,7,2,1,1,1.33333333333333,3.6,3,4,2,2,2,1,1,3,4,1,5,5,3,4,3,1,3,4,5,3,1,5,4,4,3,1,1,2,1,2,2,4,1,3,3,5,4,1,4,1,1,1,4,1,"254.891320041892","38.7645339474167","27.2663600240625","76.1944799780678","67.8791033479441","160.0342516158","168.975867920352","2017-11-06 15:38:41 -0800","4","3.3125"
"101","Utah_203",4,3,1,24,"Female","Caucasian",0,1,"At home","My family","Relax",1,30,10,19,2279.7,2.33333333333333,1.45454545454545,3.5,4.25,1.5,3.5,6,3,3,5.66666666666667,5,4.66666666666667,5.11111111111111,4,5.2,3,4,2,1,1,1,3,2,1,4,4,5,4,4,4,4,5,5,4,5,4,2,2,2,2,2,4,1,2,1,5,1,4,1,4,1,5,1,2,5,4,1,1,"293.496023071983","45.029350993375","56.7735598210312","70.4452394751858","86.0486718997996","148.672768484286","199.853529160895","2017-11-07 08:02:46 -0800","28","2.875"
"102","Utah_204",4,7,1,18,"Female","Caucasian",0,0,"Florida","Family","Visit DisneyWorld, go to beaches",19,10,0,10,245.3,4.33333333333333,2.90909090909091,4.66666666666667,2.875,4,5,6.5,2,5.5,1.33333333333333,4.66666666666667,2.66666666666667,2.88888888888889,4.6,1.8,2,6,5,1,1,1,5,3,1,4,5,3,4,5,5,2,3,1,5,2,5,4,4,3,4,5,2,1,4,1,2,1,1,5,5,5,1,5,5,2,1,1,1,"261.053241235351","29.6241209409167","40.5666884364063","54.7229621740002","108.706978691849","128.051303108205","204.04092755851","2017-11-07 15:44:18 -0800","22","3.6875"
"103","Utah_205",3,6,3,22,"Male","Caucasian",0,0,"Ashley national forrest","friends/co-workers","backpack, mountain bike",29,33,17,15,3367.8,5.2,3.27272727272727,1.66666666666667,1.125,7,4.5,4.5,5.5,6,4,8.66666666666667,2.66666666666667,5.11111111111111,5.4,1.8,5,6,8,1,4,4,3,3,1,2,5,2,5,2,4,2,1,1,1,5,5,4,4,5,4,5,5,5,4,4,1,1,1,4,5,4,4,1,1,1,5,4,2,"242.330025946554","23.3244984412917","58.629701541375","60.8125203959992","94.3961378991778","156.154409991889","253.966866598411","2017-11-08 14:38:01 -0800","32","4.25"
"104","Utah_206",3,5,1,20,"Female","Asian/Pacific-Islanders",0,0,"hawaii","family","swim ",5,11,2,9,566.5,2.73333333333333,2.54545454545455,3.5,2.25,2,5,5.5,5.5,4,2,2.66666666666667,1.33333333333333,2,4,2.6,1,3,2,1,1,1,4,4,1,4,4,2,3,2,3,4,2,2,3,2,2,3,1,3,1,2,4,1,1,1,3,1,2,3,5,4,4,4,2,4,1,1,1,"194.441120482451","12.2388479210417","36.0255198874375","63.6134262866326","87.0478558943566","99.9087144931472","81.5236021278562","2017-11-09 13:45:41 -0800","18","4.1875"
"105","Utah_207",3,5,1,18,"Female","Caucasian",0,3,"pool","team mates","swim",14,27,12,13,3192.6,3.8,3.72727272727273,3.5,1.125,2.5,6,6.5,6.5,6.5,1,1,1,1,4.4,2.2,3,3,3,2,3,3,1,3,1,3,5,3,5,2,4,4,1,2,2,2,3,4,3,5,3,4,5,4,3,4,2,1,1,4,5,2,2,2,2,4,3,3,1,"154.885005920579","18.9492739620833","32.9563767542188","65.4157202489769","76.1512148575329","103.898474123905","86.1898569627792","2017-11-09 14:30:29 -0800","32","5.125"
"106","Utah_208",3,5,1,20,"Male","Caucasian",0,0,"Idaho Falls at home","myself and my family whom live there","Shoot, drive truck, relax and do whatever come to mind really",11,12,1,11,492.7,4.93333333333333,3.63636363636364,2.83333333333333,1.625,5,6,4.5,6.5,5,1,1,1.66666666666667,1.22222222222222,4.8,2.2,6,5,2,1,2,2,3,3,1,3,4,3,4,2,5,3,2,1,2,4,3,4,4,5,5,5,5,5,4,4,2,1,1,4,5,3,1,4,1,3,3,3,4,"69.6625078765282","7.34983899741667","45.0457261965625","56.8548516752967","68.9764209251446","98.1680517376622","56.4275950524417","2017-11-10 08:17:20 -0800","22","4.6875"
"107","Utah_209",4,3,4,21,"Female","Latino or Hispanic",1,1,"cancun","family or friends ","do tours, visit beaches",4,24,7,16,1472.9,2.53333333333333,2,4.33333333333333,2.875,7,4,4,5,6.5,4.33333333333333,8.33333333333333,5.33333333333333,6,3.4,4.8,2,3,3,1,1,2,3,2,1,5,4,4,4,2,3,2,4,4,5,4,3,5,5,1,1,1,2,2,2,1,4,1,2,3,4,2,4,4,4,2,1,1,1,"258.050926618776","43.875507365375","60.1659715855313","67.3503814251453","79.4861894620971","123.240483748379","221.652842152004","2017-11-10 09:09:10 -0800","18","4.125"
"108","Utah_210",3,2,3,18,"Female","Caucasian",0,0,"my bed","myself","sleep,eat,movies",6,18,5,12,1153.3,2.6,1.90909090909091,4.66666666666667,3.875,2,4.5,5.5,3,5.5,1.66666666666667,1.66666666666667,2.33333333333333,1.88888888888889,3.2,4.4,3,2,2,1,1,1,3,2,1,3,4,4,4,3,3,4,3,3,4,2,2,3,4,4,2,2,1,1,1,1,3,1,3,2,4,1,4,2,1,4,4,1,1,"255.482211640128","40.171094235625","56.0482162578125","66.7044817955448","98.4272418014489","229.304793839881","304.60415870284","2017-11-10 09:37:56 -0800","40","4.625"
"109","Utah_211",2,5,2,18,"Female","Caucasian",0,2,"in the Uintah mountains ","my family and friends ","fish, four-wheeler rides, snow mobile rides, camp",14,32,12,18,2856.7,4.6,3.09090909090909,3.33333333333333,3.25,5.5,2.5,5.5,6.5,5,1,5.66666666666667,3.33333333333333,3.33333333333333,4.6,2.4,3,3,4,2,1,2,4,4,1,3,5,3,5,3,5,2,4,2,2,3,4,4,3,4,5,5,4,4,4,4,1,1,4,4,4,4,2,4,1,4,3,1,4,"269.315775531511","22.842094921625","57.0891551807812","62.9923271089106","77.2102657851481","116.000936434211","169.765467904111","2017-11-10 10:49:57 -0800","30","5"
"110","Utah_212",3,5,2,18,"Male","Caucasian",0,0,"california","cousins","beach, disneyland",11,27,7,19,1641.4,2.4,1.54545454545455,2.83333333333333,3.875,2,6,5.5,5.5,2.5,3.33333333333333,7.33333333333333,1.66666666666667,4.11111111111111,1.6,4.4,4,4,2,1,1,1,3,3,1,4,4,5,4,4,2,5,4,5,5,1,4,1,1,4,2,2,1,1,2,2,4,1,1,1,4,1,2,4,1,1,5,1,1,"173.180567659981","19.6121302529167","43.0992559621562","60.6957302140184","96.19669213959","75.210998819197","96.2000687653499","2017-11-10 10:48:39 -0800","48","2.25"
"111","Utah_213",2,4,1,18,"Male","Caucasian",0,0,"The outdoors","Friends","Explore",1,15,7,7,1845.3,4,3.09090909090909,2.33333333333333,1.25,3.5,5,7,5,6,2.66666666666667,5,2,3.22222222222222,4,2.6,2,5,5,2,2,3,1,3,1,3,5,2,4,3,1,3,4,3,3,3,3,4,3,3,4,5,3,3,4,3,1,1,1,4,5,4,4,1,2,2,2,1,1,"205.709859546944","15.8417866874583","38.2846412946875","58.2283053137993","80.8124049441398","76.735339431226","168.313801760365","2017-11-10 11:40:03 -0800","24","5"
"112","Utah_214",2,5,1,19,"Female","Caucasian",0,0,"My house","no one","whatever I want",17,29,10,19,1956.3,3.86666666666667,1.54545454545455,3,3.875,2,4.5,6,2,5,3.33333333333333,9,3.33333333333333,5.22222222222222,4.8,5.4,6,4,2,1,1,1,3,2,1,3,4,4,4,4,2,2,5,2,5,4,4,3,3,4,3,5,3,2,2,3,2,1,1,3,3,1,4,1,5,1,3,1,1,"223.968270929614","31.1434577528333","41.4565402531562","70.1704589276224","98.6725439174028","226.041297372424","271.651097826167","2017-11-10 12:05:52 -0800","36","4.125"
"113","Utah_215",3,7,4,18,"Female","Caucasian",0,0,"Brisbane, Australia","friends and family","explore the city and catch up with friends",16,11,1,10,181.6,3.73333333333333,3.18181818181818,3.83333333333333,2.625,7,6.5,6,4,7,1,1.33333333333333,1.33333333333333,1.22222222222222,5,1.8,2,4,8,2,1,2,3,3,1,3,5,4,5,2,5,1,4,2,2,4,5,5,5,4,4,1,2,4,5,4,2,1,3,2,4,2,2,4,3,1,1,1,1,"522.515250714601","12.7579796568333","22.6496539655625","56.9988727016271","65.3762819194068","75.472574514511","76.8051172106843","2017-11-14 14:46:07 -0800","42","3.625"
"114","Utah_217",2,5,3,20,"Female","Latino or Hispanic",0,0,"The beach ","family ","lay in the sand ",7,23,5,18,774.1,3.93333333333333,2.81818181818182,4.5,1.375,6.5,4.5,4.5,5,6.5,1.33333333333333,3,1,1.77777777777778,3.8,2.2,2,3,3,2,2,1,3,3,1,4,5,4,5,3,3,1,3,3,3,3,3,5,5,3,3,1,4,1,4,1,3,1,1,3,5,1,5,2,1,1,3,1,5,"290.419029989202","43.0005315876667","53.3793547596563","73.9395560934758","85.8337391076492","134.456095080885","229.3759443495","2017-11-16 08:05:24 -0800","-4","4.0625"
"115","Utah_218",3,3,1,22,"Female","Asian/Pacific-Islanders",0,0,"California","Family","visit family and hot spots ",3,10,1,9,249,3.06666666666667,2.09090909090909,3.83333333333333,2.875,2.5,4.5,4,2.5,4,1,1.33333333333333,5.66666666666667,2.66666666666667,3.8,3.6,2,2,2,1,1,1,3,5,1,4,3,3,4,4,3,4,3,2,4,1,4,5,3,2,2,1,5,4,2,4,4,2,2,4,4,3,4,4,1,4,4,1,1,"539.180833055998","20.3951013632917","25.009807850875","68.9740941954836","70.7868806632937","50.517945492094","80.5707821865876","2017-11-16 15:38:22 -0800","20","3.4375"
"116","Utah_219",3,3,2,20,"Male","Caucasian",0,0,"The Cottonwood canyons","My close friends or by myself","hike, hammock, read, or otherwise enjoy the scenery",14,29,12,15,2836.2,6,3.63636363636364,2.33333333333333,1.625,2.5,3,6.5,3.5,6,1.33333333333333,9,2.33333333333333,4.22222222222222,5.8,1.8,3,2,2,1,1,2,3,1,1,3,5,2,5,1,5,2,1,1,5,3,3,3,3,5,5,5,5,5,5,2,1,1,1,4,5,1,1,1,2,2,4,1,1,"84.091491838137","10.7846428956667","15.9149190743438","51.4189720243995","61.1008862406699","90.4674430488037","88.4572664826311","2017-11-16 16:39:31 -0800","18","4.3125"
"117","Utah_221",3,3,1,19,"Female","Caucasian",0,0,"in the mountains","friends","hike, hammock, photograph",35,35,15,19,2613.1,3.73333333333333,3.54545454545455,4.33333333333333,2,7,7,5,3,7,2.66666666666667,2.33333333333333,1.66666666666667,2.22222222222222,6,1.8,6,4,8,2,3,3,3,4,1,4,5,2,5,1,3,1,1,1,1,4,5,4,5,5,2,4,4,5,4,5,5,1,2,3,5,4,2,4,2,2,3,1,1,"321.790705929779","35.2779176328333","38.9550240471563","81.7605722422364","88.1269208676781","183.014657769489","156.92329116334","2017-11-17 10:01:00 -0800","28","4.3125"
"118","Utah_222",3,5,1,19,"Female","Caucasian",0,0,"the mountains or the beach or my bed","friends or by my self","think and talk",12,15,2,13,341.3,4.53333333333333,3.27272727272727,4.33333333333333,2.375,7,7,6,4.5,6.5,1,3.66666666666667,6.33333333333333,3.66666666666667,4.6,2.2,6,6,7,1,1,1,3,2,1,4,5,4,5,3,5,2,4,2,1,2,5,5,5,4,5,2,4,2,5,1,1,2,1,1,4,2,3,4,3,3,1,1,1,"263.666830780532","29.03146926875","56.110053233375","48.9951944963696","80.1381855541417","103.930103957032","173.513007959436","2017-11-17 10:50:46 -0800","26","3.75"
"119","Utah_223",3,5,1,26,"Male","Caucasian",0,0,"Near Mirror lake, in the Uintas.","Typically alone, occasionally with a single friend or sibling.","Talk, relax, walk, take photographs, read, take LSD, camp, eat.",12,28,10,18,2171.8,3.06666666666667,2.63636363636364,3.66666666666667,3.25,2,1.5,5.5,2,6,2.66666666666667,6.33333333333333,3.33333333333333,4.11111111111111,3.2,3.6,3,3,3,2,1,2,3,2,1,3,4,4,4,3,3,4,4,3,4,1,2,1,3,2,2,2,3,3,2,3,3,1,1,5,5,4,1,1,1,3,2,1,1,"251.133161627468","35.9415683813333","47.6590921167813","76.1756874730257","94.0589479835785","111.105280328669","240.287487877821","2017-11-17 11:02:08 -0800","50","4.3125"
"120","Utah_224",3,5,8,18,"Female","Caucasian",0,0,"California","Friends","relax!",3,18,3,14,957.6,2.4,2.63636363636364,4.66666666666667,3.875,5.5,5,6.5,6.5,5,1,0,0,0.333333333333333,3.6,5,6,4,3,2,1,1,3,5,1,4,4,4,4,3,3,3,5,4,5,2,1,4,4,1,1,5,2,1,2,1,5,1,1,1,4,4,4,4,2,4,5,2,1,"274.400875395363","32.4172202842917","48.9580896605313","85.4706319585235","88.6818003972462","212.610941989999","247.15582315152","2017-11-17 11:47:28 -0800","-10","3.8125"
"121","Utah_225",2,4,2,18,"Male","Caucasian",0,0,"The pool","Family, co-workers","Swim underwater for extended periods",6,25,9,15,1877.6,4.4,3.54545454545455,4.33333333333333,1.375,5,5,5,6,6,1,1,4,2,5.2,2.8,5,4,3,1,1,2,3,2,1,2,5,3,4,3,5,4,2,2,1,3,3,3,5,5,4,5,4,5,4,3,2,1,2,4,5,2,2,4,3,3,3,1,4,"286.802386180697","23.4113449951667","34.381986954875","84.1519504952191","89.5012523294875","96.3899076463351","158.56655539507","2017-11-20 06:19:59 -0800","52","5.0625"
"122","Utah_226",4,5,5,27,"Male","Caucasian",3,3,"In the mountains","Myself, my wife, family, or friends","Explore, hike around, enjoy the scenery",15,33,11,19,3093.5,4.2,3.81818181818182,3,1.5,3.5,6.5,6.5,5,7,1,1,1,1,5.6,1.6,4,4,4,1,1,1,3,2,1,2,4,3,4,3,4,4,2,1,1,1,5,1,2,5,4,5,3,5,5,5,1,1,1,4,5,2,4,4,2,5,4,1,1,"462.652997035594","14.4821051330833","37.8649689270625","76.2132510538372","66.7793395532885","101.613418168282","92.4910270879506","2017-11-20 15:45:00 -0800","32","4.875"
"123","Utah_227",5,4,5,30,"Female","Caucasian",0,0,"Anywhere with family or friends.  (at their homes, dinner or trying out new activities.  I also like to spend time outdoors)","Boyfriend or my sister or my closer friends","Explore, talk, play games, laugh, try new foods",22,28,9,17,1822.1,4.73333333333333,3.72727272727273,4.5,1.875,4.5,5,4,5,6,1,1,1,1,5.4,2.8,3,7,8,2,1,2,3,2,1,3,5,3,5,3,4,3,3,1,2,2,5,5,4,5,4,5,4,5,3,4,3,1,1,2,5,1,1,1,5,2,1,1,1,"389.171548244444","16.0734291685833","40.0978123179062","64.9202610518786","82.4091592125757","110.572248492124","88.7490782196235","2017-11-20 15:47:38 -0800","28","5.375"
"124","Utah_228",3,6,1,19,"Male","African-American",0,0,"Washington","Myself","Spend time with my mom and brother",12,3,0,3,71.5,3,1.54545454545455,3.33333333333333,2.5,2,6.5,4,6.5,5.5,1.33333333333333,3,2.66666666666667,2.33333333333333,2.6,3.4,5,3,3,1,1,1,5,5,1,4,4,4,3,3,3,5,3,4,1,1,2,1,1,3,2,3,3,2,2,2,2,1,1,3,4,1,1,2,3,1,1,1,1,"232.6452334066","28.1292264282917","38.506246729","81.5615448561501","68.6033828601541","100.747854334849","105.628961704221","2017-11-20 16:47:29 -0800","56","4.1875"
"125","Utah_229",3,4,4,19,"Female","Caucasian",0,0,"My living room couch with my friends","my friends","watch tv, talk, listen to music, do homework, etc. ",1,29,9,18,2411.3,4.93333333333333,3.54545454545455,3.5,1,6,4,6,6,6,3,6.33333333333333,6,5.11111111111111,5.6,1,2,4,4,1,2,1,3,2,1,4,4,4,5,1,5,5,1,2,2,1,4,4,4,5,5,5,4,4,5,4,1,1,1,1,5,1,1,1,1,1,1,1,1,"366.028994630559","43.6006665646667","54.9839985760625","89.2668305789265","97.2343351391678","184.0388591124","199.2513409264","2017-11-21 06:13:39 -0800","26","5.3125"
"126","Utah_230",2,3,2,19,"Female","Caucasian",0,0,"Outside","Friends","Talk/exercise",9,24,7,17,1275.6,3.06666666666667,2.09090909090909,3.83333333333333,1.875,6,6.5,5.5,5.5,7,3.66666666666667,5.66666666666667,6.33333333333333,5.22222222222222,3.4,1.6,5,4,3,2,1,2,3,2,1,3,5,4,4,2,4,2,3,3,1,4,4,5,5,4,3,4,3,2,2,4,4,1,1,5,5,3,2,1,1,1,2,2,1,"326.908003487305","45.7397261300417","48.2232610462813","57.3624840260353","108.294801385231","146.853547030016","300.648571536463","2017-11-21 06:15:36 -0800","0","4.3125"
"127","Utah_231",2,2,1,19,"Female","African-American",0,0,"California ","alone","visit my boyfriend",7,24,6,18,1459.6,4,3,3.33333333333333,3,4.5,5.5,5,5.5,4,1.66666666666667,3,1.33333333333333,2,3.4,3.8,4,4,2,1,1,1,3,2,1,3,5,4,3,3,3,3,3,2,3,2,2,4,4,3,3,4,3,2,3,2,2,1,1,2,5,2,1,1,2,2,1,5,1,"250.715981989209","43.7323514092917","58.6053914240625","87.5446616140264","82.3228588857401","173.869212481524","227.861193752531","2017-11-21 08:20:29 -0800","22","5.1875"
"128","Utah_232",2,5,1,18,"Male","Caucasian",0,0,"Locally Big Cottonwood Canyon (skiing, mtn. biking) My favorite traveling (California, Hawaii, London)","Family and Friends","Explore, ski, mountain bike, hike, visit landmarks",15,33,14,17,3297.4,4.26666666666667,3.09090909090909,4.16666666666667,2.875,4.5,5.5,5.5,5.5,6,1,5.33333333333333,3.33333333333333,3.22222222222222,4.8,2.8,3,4,4,2,2,3,2,2,1,5,5,4,5,4,5,2,3,2,4,2,5,4,3,5,4,5,4,4,4,3,2,1,2,5,5,5,3,4,1,3,2,2,1,"234.084366603282","19.470548668625","53.1411339517812","56.7390128387691","81.3373537657602","103.383880829616","145.390876171399","2017-11-21 15:43:35 -0800","48","5.125"
"129","Utah_233",5,5,1,22,"Male","Asian/Pacific-Islanders",0,0,"At home","None","Web surfing, gaming, resting",6,3,0,3,11.7,4.2,3.18181818181818,3.5,2.25,3,5.5,5,6.5,3.5,1,3.66666666666667,1.66666666666667,2.11111111111111,3.8,2.6,1,3,3,1,1,1,5,5,1,4,3,4,4,4,3,4,3,3,4,2,1,3,2,4,4,4,3,3,4,3,2,2,2,3,2,3,3,4,2,2,2,2,2,"257.178046646075","25.6983975192083","41.0333391237187","65.9162402644018","68.2955675316319","93.9244415800027","131.993079206068","2017-11-21 16:34:36 -0800","72","5"
"130","Utah_234",3,3,1,20,"Female","African-American",0,0,"The Beach","Family and Friends ","Surf, lay out ",13,26,9,15,1943.9,3.13333333333333,1.63636363636364,3.83333333333333,3.25,6,4,7,4,5.5,1,1,3.33333333333333,1.77777777777778,2.8,3.6,6,4,2,1,1,1,3,2,1,4,4,4,4,4,4,4,4,3,5,1,4,3,4,2,3,1,1,1,4,2,2,1,1,1,5,5,1,1,2,4,1,1,1,"327.237548018364","27.454961864375","55.563949666625","66.1293373012509","80.0061014424031","151.116281889058","205.644853242638","2017-11-22 06:18:54 -0800","10","3.875"
"131","Utah_235",3,4,6,23,"Female","Native American or Aleut",1,1,"coffee shop","my sister","drink coffee, and talk",6,14,2,12,605,3,3.09090909090909,3.83333333333333,4.125,6,4.5,6.5,3,3.5,4.33333333333333,7,2.33333333333333,4.55555555555556,3.4,3.8,4,1,4,1,1,1,4,4,1,3,4,3,4,3,4,2,3,4,4,2,3,3,4,3,3,3,2,3,2,4,4,4,1,5,5,5,4,4,3,4,3,1,1,"453.344672612994","30.4532962801667","43.6329460596875","56.8524123071692","95.8431414790993","186.821881741014","107.825664437014","2017-11-22 06:55:37 -0800","2","3"
"132","Utah_236",3,5,2,19,"Female","Caucasian",0,0,"Seattle, Washington","Usually by myself and stay with family","Explore the city, spend time with family",13,27,9,17,1618.9,2.86666666666667,2.27272727272727,4.5,2.75,3.5,6,6,4.5,6,1,4,1.66666666666667,2.22222222222222,3.8,2.4,4,4,3,2,1,1,3,3,1,4,5,3,5,3,4,3,4,3,4,4,2,4,4,2,1,4,1,1,2,2,5,1,1,4,5,2,1,2,2,2,2,2,1,"249.165943459264","41.3712592597083","42.6518699949062","75.6908640077514","83.2749081406866","126.225253375793","214.109116360387","2017-11-22 07:38:07 -0800","-8","4"
