participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route
Utah_198,11/2/2017 9:07,0,Batty House,Lynch Station,Tobler Museum,48,37.30802198,10.69197802,different
Utah_198,11/2/2017 9:07,0,Batty House,Lynch Station,Harvey House,43,93.19423766,50.19423766,same
Utah_198,11/2/2017 9:07,0,Batty House,Lynch Station,Snow Church,51,48.19947553,2.800524469,different
Utah_198,11/2/2017 9:07,0,Batty House,Lynch Station,Lynch Station,25,47.32798389,22.32798389,same
Utah_198,11/2/2017 9:07,0,Batty House,Lynch Station,Golledge Hall,38,51.76768154,13.76768154,different
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Batty House,126,130.6542463,4.654246333,same
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Sauer Center,105,29.20903342,75.79096658,different
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Harvey House,0,48.19593801,48.19593801,same
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Golledge Hall,62,3.323863738,58.67613626,different
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Tobler Museum,8,17.95076442,9.950764421,different
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Harris Hall,21,7.021704671,13.97829533,same
Utah_198,11/2/2017 9:07,0,Lynch Station,Harris Hall,Snow Church,88,8.968174613,79.03182539,different
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Lynch Station,107,114.5627943,7.562794278,same
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Golledge Hall,168,77.71082192,90.28917808,different
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Harvey House,168,2.146796904,165.8532031,same
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Snow Church,166,84.7281122,81.2718878,different
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Sauer Center,179,110.6574336,68.34256637,different
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Tobler Museum,63,99.95984558,36.95984558,different
Utah_198,11/2/2017 9:07,0,Harris Hall,Harvey House,Batty House,63,83.35216568,20.35216568,same
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Golledge Hall,110,64.9530254,45.0469746,different
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Tobler Museum,84,42.14615863,41.85384137,different
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Snow Church,95,66.19140238,28.80859762,different
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Harris Hall,36,4.196894849,31.80310515,same
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Batty House,11,46.54689912,35.54689912,same
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Sauer Center,114,46.29205396,67.70794604,different
Utah_198,11/2/2017 9:07,0,Harvey House,Harris Hall,Lynch Station,26,32.28246429,6.282464293,same
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Tobler Museum,145,147.0284471,2.028447062,same
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Batty House,134,173.5694617,39.56946175,different
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Sauer Center,63,76.21088344,13.21088344,same
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Harvey House,150,139.9309368,10.06906322,different
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Lynch Station,145,173.9683139,28.96831391,different
Utah_198,11/2/2017 9:07,0,Golledge Hall,Snow Church,Harris Hall,143,176.2022806,33.20228061,different
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Harvey House,63,119.6929579,56.69295786,different
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Golledge Hall,124,125.8431145,1.84311455,same
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Sauer Center,0,0.279262352,0.279262352,same
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Batty House,0,90.64700942,90.64700942,different
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Tobler Museum,65,63.69277617,1.307223834,same
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Lynch Station,45,79.44851915,34.44851915,different
Utah_198,11/2/2017 9:07,0,Snow Church,Sauer Center,Harris Hall,78,88.09346154,10.09346154,different
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Harvey House,6,23.09134403,17.09134403,different
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Harris Hall,19,4.240040564,14.75995944,different
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Golledge Hall,52,51.85616181,0.143838187,same
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Batty House,43,6.744508622,36.25549138,different
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Snow Church,86,89.63525726,3.635257259,same
Utah_198,11/2/2017 9:07,0,Sauer Center,Tobler Museum,Lynch Station,49,17.76205492,31.23794508,different
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Sauer Center,4,20.69981416,16.69981416,same
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Harvey House,144,147.248191,3.248190997,different
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Golledge Hall,73,67.30353066,5.69646934,same
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Lynch Station,97,156.2355625,59.23556255,different
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Snow Church,42,38.78279809,3.217201914,same
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Harris Hall,136,173.2852643,37.28526433,different
Utah_198,11/2/2017 9:07,0,Tobler Museum,Sauer Center,Batty House,103,171.0086651,68.00866514,different
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Snow Church,74,48.19947553,25.80052447,different
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Harris Hall,0,37.5286373,37.5286373,same
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Lynch Station,28,47.32798389,19.32798389,same
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Golledge Hall,34,51.76768154,17.76768154,different
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Tobler Museum,19,37.30802198,18.30802198,different
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Sauer Center,64,30.3316951,33.6683049,different
Utah_199,11/2/2017 15:39,0,Batty House,Lynch Station,Harvey House,125,93.19423766,31.80576234,same
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Harris Hall,14,7.021704671,6.978295329,same
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Batty House,137,130.6542463,6.345753667,same
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Snow Church,137,8.968174613,128.0318254,different
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Golledge Hall,6,3.323863738,2.676136262,different
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Tobler Museum,112,17.95076442,94.04923558,different
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Harvey House,112,48.19593801,63.80406199,same
Utah_199,11/2/2017 15:39,0,Lynch Station,Harris Hall,Sauer Center,41,29.20903342,11.79096658,different
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Batty House,31,83.35216568,52.35216568,same
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Lynch Station,121,114.5627943,6.437205722,same
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Golledge Hall,121,77.71082192,43.28917808,different
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Snow Church,151,84.7281122,66.2718878,different
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Harvey House,93,2.146796904,90.8532031,same
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Tobler Museum,103,99.95984558,3.040154418,different
Utah_199,11/2/2017 15:39,0,Harris Hall,Harvey House,Sauer Center,149,110.6574336,38.34256637,different
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Sauer Center,95,46.29205396,48.70794604,different
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Harris Hall,19,4.196894849,14.80310515,same
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Golledge Hall,14,64.9530254,50.9530254,different
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Lynch Station,84,32.28246429,51.71753571,same
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Tobler Museum,87,42.14615863,44.85384137,different
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Snow Church,105,66.19140238,38.80859762,different
Utah_199,11/2/2017 15:39,0,Harvey House,Harris Hall,Batty House,105,46.54689912,58.45310088,same
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Sauer Center,3,76.21088344,73.21088344,same
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Tobler Museum,31,147.0284471,116.0284471,same
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Harris Hall,75,176.2022806,101.2022806,different
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Batty House,10,173.5694617,163.5694617,different
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Lynch Station,167,173.9683139,6.968313914,different
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Snow Church,167,1.204134401,165.7958656,same
Utah_199,11/2/2017 15:39,0,Golledge Hall,Snow Church,Harvey House,151,139.9309368,11.06906322,different
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Harris Hall,26,88.09346154,62.09346154,different
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Tobler Museum,50,63.69277617,13.69277617,same
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Golledge Hall,127,125.8431145,1.15688545,same
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Harvey House,167,119.6929579,47.30704214,different
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Lynch Station,91,79.44851915,11.55148085,different
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Sauer Center,145,0.279262352,144.7207376,same
Utah_199,11/2/2017 15:39,0,Snow Church,Sauer Center,Batty House,118,90.64700942,27.35299058,different
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Harvey House,76,23.09134403,52.90865597,different
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Batty House,67,6.744508622,60.25549138,different
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Golledge Hall,98,51.85616181,46.14383819,same
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Harris Hall,84,4.240040564,79.75995944,different
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Lynch Station,74,17.76205492,56.23794508,different
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Tobler Museum,6,2.713388186,3.286611814,same
Utah_199,11/2/2017 15:39,0,Sauer Center,Tobler Museum,Snow Church,87,89.63525726,2.635257259,same
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Golledge Hall,90,67.30353066,22.69646934,same
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Batty House,106,171.0086651,65.00866514,different
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Sauer Center,16,20.69981416,4.699814155,same
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Harvey House,57,147.248191,90.248191,different
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Harris Hall,57,173.2852643,116.2852643,different
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Lynch Station,46,156.2355625,110.2355625,different
Utah_199,11/2/2017 15:39,0,Tobler Museum,Sauer Center,Snow Church,23,38.78279809,15.78279809,same
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Tobler Museum,1,37.30802198,36.30802198,different
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Snow Church,70,48.19947553,21.80052447,different
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Golledge Hall,70,51.76768154,18.23231846,different
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Lynch Station,12,47.32798389,35.32798389,same
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Harvey House,45,93.19423766,48.19423766,same
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Sauer Center,20,30.3316951,10.3316951,different
Utah_200,11/2/2017 16:26,0,Batty House,Lynch Station,Harris Hall,5,37.5286373,32.5286373,same
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Tobler Museum,91,17.95076442,73.04923558,different
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Snow Church,66,8.968174613,57.03182539,different
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Golledge Hall,82,3.323863738,78.67613626,different
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Batty House,1,130.6542463,129.6542463,same
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Harvey House,23,48.19593801,25.19593801,same
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Sauer Center,100,29.20903342,70.79096658,different
Utah_200,11/2/2017 16:26,0,Lynch Station,Harris Hall,Harris Hall,65,7.021704671,57.97829533,same
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Sauer Center,6,110.6574336,104.6574336,different
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Snow Church,30,84.7281122,54.7281122,different
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Lynch Station,137,114.5627943,22.43720572,same
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Harvey House,128,2.146796904,125.8532031,same
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Golledge Hall,45,77.71082192,32.71082192,different
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Tobler Museum,45,99.95984558,54.95984558,different
Utah_200,11/2/2017 16:26,0,Harris Hall,Harvey House,Batty House,122,83.35216568,38.64783432,same
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Harris Hall,52,4.196894849,47.80310515,same
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Batty House,29,46.54689912,17.54689912,same
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Tobler Museum,148,42.14615863,105.8538414,different
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Golledge Hall,148,64.9530254,83.0469746,different
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Snow Church,179,66.19140238,112.8085976,different
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Sauer Center,59,46.29205396,12.70794604,different
Utah_200,11/2/2017 16:26,0,Harvey House,Harris Hall,Lynch Station,18,32.28246429,14.28246429,same
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Sauer Center,1,76.21088344,75.21088344,same
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Harris Hall,175,176.2022806,1.202280614,different
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Batty House,86,173.5694617,87.56946175,different
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Harvey House,86,139.9309368,53.93093678,different
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Tobler Museum,20,147.0284471,127.0284471,same
Utah_200,11/2/2017 16:26,0,Golledge Hall,Snow Church,Lynch Station,159,173.9683139,14.96831391,different
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Batty House,167,90.64700942,76.35299058,different
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Golledge Hall,116,125.8431145,9.84311455,same
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Sauer Center,9,0.279262352,8.720737648,same
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Tobler Museum,40,63.69277617,23.69277617,same
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Harris Hall,156,88.09346154,67.90653846,different
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Lynch Station,73,79.44851915,6.448519154,different
Utah_200,11/2/2017 16:26,0,Snow Church,Sauer Center,Harvey House,96,119.6929579,23.69295786,different
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Batty House,66,6.744508622,59.25549138,different
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Harvey House,47,23.09134403,23.90865597,different
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Harris Hall,7,4.240040564,2.759959436,different
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Golledge Hall,53,51.85616181,1.143838187,same
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Snow Church,72,89.63525726,17.63525726,same
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Tobler Museum,7,2.713388186,4.286611814,same
Utah_200,11/2/2017 16:26,0,Sauer Center,Tobler Museum,Lynch Station,72,17.76205492,54.23794508,different
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Harris Hall,11,173.2852643,162.2852643,different
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Snow Church,3,38.78279809,35.78279809,same
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Golledge Hall,3,67.30353066,64.30353066,same
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Sauer Center,10,20.69981416,10.69981416,same
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Lynch Station,108,156.2355625,48.23556255,different
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Harvey House,54,147.248191,93.248191,different
Utah_200,11/2/2017 16:26,0,Tobler Museum,Sauer Center,Batty House,48,171.0086651,123.0086651,different
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Lynch Station,47,47.32798389,0.327983892,same
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Sauer Center,1,30.3316951,29.3316951,different
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Golledge Hall,60,51.76768154,8.232318462,different
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Tobler Museum,40,37.30802198,2.691978019,different
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Harvey House,20,93.19423766,73.19423766,same
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Snow Church,66,48.19947553,17.80052447,different
Utah_201,11/3/2017 13:05,0,Batty House,Lynch Station,Harris Hall,52,37.5286373,14.4713627,same
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Tobler Museum,4,17.95076442,13.95076442,different
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Batty House,137,130.6542463,6.345753667,same
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Harris Hall,22,7.021704671,14.97829533,same
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Golledge Hall,10,3.323863738,6.676136262,different
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Snow Church,10,8.968174613,1.031825387,different
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Harvey House,10,48.19593801,38.19593801,same
Utah_201,11/3/2017 13:05,0,Lynch Station,Harris Hall,Sauer Center,11,29.20903342,18.20903342,different
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Harvey House,120,2.146796904,117.8532031,same
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Lynch Station,67,114.5627943,47.56279428,same
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Tobler Museum,67,99.95984558,32.95984558,different
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Sauer Center,153,110.6574336,42.34256637,different
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Batty House,74,83.35216568,9.352165685,same
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Snow Church,116,84.7281122,31.2718878,different
Utah_201,11/3/2017 13:05,0,Harris Hall,Harvey House,Golledge Hall,123,77.71082192,45.28917808,different
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Snow Church,13,66.19140238,53.19140238,different
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Batty House,95,46.54689912,48.45310088,same
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Harris Hall,89,4.196894849,84.80310515,same
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Tobler Museum,10,42.14615863,32.14615863,different
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Sauer Center,12,46.29205396,34.29205396,different
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Lynch Station,94,32.28246429,61.71753571,same
Utah_201,11/3/2017 13:05,0,Harvey House,Harris Hall,Golledge Hall,11,64.9530254,53.9530254,different
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Harvey House,178,139.9309368,38.06906322,different
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Batty House,169,173.5694617,4.569461746,different
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Lynch Station,12,173.9683139,161.9683139,different
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Tobler Museum,124,147.0284471,23.02844706,same
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Sauer Center,74,76.21088344,2.210883445,same
Utah_201,11/3/2017 13:05,0,Golledge Hall,Snow Church,Harris Hall,21,176.2022806,155.2022806,different
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Batty House,49,90.64700942,41.64700942,different
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Lynch Station,50,79.44851915,29.44851915,different
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Golledge Hall,120,125.8431145,5.84311455,same
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Harvey House,83,119.6929579,36.69295786,different
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Harris Hall,88,88.09346154,0.093461545,different
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Tobler Museum,52,63.69277617,11.69277617,same
Utah_201,11/3/2017 13:05,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Batty House,14,6.744508622,7.255491378,different
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Harvey House,14,23.09134403,9.091344033,different
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Tobler Museum,13,2.713388186,10.28661181,same
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Lynch Station,70,17.76205492,52.23794508,different
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Golledge Hall,45,51.85616181,6.856161813,same
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Snow Church,85,89.63525726,4.635257259,same
Utah_201,11/3/2017 13:05,0,Sauer Center,Tobler Museum,Harris Hall,13,4.240040564,8.759959436,different
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Golledge Hall,79,67.30353066,11.69646934,same
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Lynch Station,47,156.2355625,109.2355625,different
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Batty House,152,171.0086651,19.00866514,different
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Harvey House,46,147.248191,101.248191,different
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Snow Church,32,38.78279809,6.782798086,same
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Sauer Center,3,20.69981416,17.69981416,same
Utah_201,11/3/2017 13:05,0,Tobler Museum,Sauer Center,Harris Hall,43,173.2852643,130.2852643,different
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Snow Church,0,48.19947553,48.19947553,different
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Harris Hall,28,37.5286373,9.528637304,same
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Tobler Museum,27,37.30802198,10.30802198,different
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Harvey House,27,93.19423766,66.19423766,same
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Golledge Hall,6,51.76768154,45.76768154,different
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Lynch Station,46,47.32798389,1.327983892,same
Utah_202,11/6/2017 15:38,0,Batty House,Lynch Station,Sauer Center,0,30.3316951,30.3316951,different
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Tobler Museum,13,17.95076442,4.950764421,different
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Golledge Hall,13,3.323863738,9.676136262,different
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Harris Hall,9,7.021704671,1.978295329,same
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Snow Church,9,8.968174613,0.031825387,different
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Batty House,134,130.6542463,3.345753667,same
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Sauer Center,59,29.20903342,29.79096658,different
Utah_202,11/6/2017 15:38,0,Lynch Station,Harris Hall,Harvey House,18,48.19593801,30.19593801,same
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Tobler Museum,140,99.95984558,40.04015442,different
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Harvey House,131,2.146796904,128.8532031,same
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Lynch Station,32,114.5627943,82.56279428,same
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Snow Church,120,84.7281122,35.2718878,different
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Golledge Hall,126,77.71082192,48.28917808,different
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Sauer Center,126,110.6574336,15.34256637,different
Utah_202,11/6/2017 15:38,0,Harris Hall,Harvey House,Batty House,43,83.35216568,40.35216568,same
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Lynch Station,26,32.28246429,6.282464293,same
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Tobler Museum,26,42.14615863,16.14615863,different
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Golledge Hall,96,64.9530254,31.0469746,different
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Batty House,22,46.54689912,24.54689912,same
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Harris Hall,98,4.196894849,93.80310515,same
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Sauer Center,98,46.29205396,51.70794604,different
Utah_202,11/6/2017 15:38,0,Harvey House,Harris Hall,Snow Church,98,66.19140238,31.80859762,different
Utah_202,11/6/2017 15:38,0,Golledge Hall,Snow Church,Tobler Museum,172,147.0284471,24.97155294,same
Utah_202,11/6/2017 15:38,0,Golledge Hall,Snow Church,Sauer Center,172,76.21088344,95.78911656,same
