good_pointing_coding_between,good_pointing_coding_within,bad_pointing_coding_between,bad_pointing_coding_within,trackpad/mouse,Site,Experimenter ,NOTES,gender,Age,Hispanic,Racial_Category,Racial_Category_Text,Education_Level,Education_Level_Text,Handedness,First_Language,Age_started_speaking_English,participant,Participant_UUID_Silcton,date,MRT,SBSOD,New_or_Original,Education_Numeric,Overall_r,Overall_rsquared,Overall_angle,Overall_x_scale,Overall_y_scale,Overall_distortion_index,Batty_r,Batty_rsquared,Batty_angle,Batty_x_scale,Batty_y_scale,Batty_distortion_index,Golledge_r,Golledge_rsquared,Golledge_angle,Golledge_x_scale,Golledge_y_scale,Golledge_distortion_index,good_pointing_coding_total,bad_pointing_coding_total,Study,Motivation,Buildings_ID,Differently_Classified,Ethnicity,WRAT,Buildings_Percent,Study_Combined_Correct,Cluster_Matches,K_Means_Across_All,SAQ,Total_Time_in_Environment,Within_rsquared_average
31.40943686,12.0965314,28.05377313,11.7235183,trackpad,UF,Rachel,"Used chrome; Timed out before finishing MRT part 1; Roommate asked what participant was doing while the participant was walking route 3; On route 4, the route froze for about 5-8 minutes before the participant was able to begin walking but after stopping screen share and starting screen share again the route unfroze",Female,19,Hispanic/Latino,White,,High School,,Right,English,,77,b8c531a6-b592-4277-87b2-860f81ccc86c,2020-10-07 18:02:38 UTC,14,3.133333333,New,,0.95769909,0.917187546,13.03233223,0.915645175,0.915645175,0.082812454,0.924152841,0.854058474,29.40516315,0.950207521,0.950207521,0.145941526,0.960164957,0.921916745,1.203925764,1.224693295,1.224693295,0.078083255,23.13247738,21.05509249,,,,,,,,,,,,,0.88798761
71.21549889,31.28653834,55.699949,25.74219515,trackpad,UF,Brandi,"no problems; participant seemed to go through routes extremely quickly, noticably disinterested. ",Male,20,Not Hispanic/Latino,White,,High School,,Right,english,,78,0ac71f1f-1a28-4c3f-9dcb-9cae84b17b8a,2020-10-08 14:04:46 UTC,26,4.933333333,New,,,,,,,,,,,,,,,,,,,,54.10308723,42.86091163,,,,,,,,,,,,,
75.57195189,35.97715923,60.84199335,26.11058471,trackpad,UF,Amanda,"HP, windows, chrome; no issues; participant paid close attention and gave full attention to study",Female,18,Not Hispanic/Latino,White,,High School,,Right,english,,80,afaa7e32-6813-42ff-8bd4-68d17075530f,2020-10-08 16:53:34 UTC,32,4.6,New,,0.864653155,0.747625079,51.3347419,0.501698014,0.501698014,0.252374921,0.66754746,0.445619611,81.4579485,0.471085624,0.471085624,0.554380389,0.984605676,0.969448337,49.24185404,0.845213096,0.845213096,0.030551663,58.60275503,45.95710393,,,,,,,,,,,,,0.707533974
57.79398493,42.08917922,47.56176775,30.09069537,trackpad,UF,Brandi,had participant restart the pointing task becuase they could not see the prompts becuase the zoom controls had reappeared when they were esc out of full screen for the routes. no other problems.,Female,18,Hispanic/Latino,More Than One Race,,High School,,Right,Spanish,2,81,a2b3a579-b55e-41df-b1e1-21469a6a2498,2020-10-08 18:03:21 UTC,-4,2.866666667,New,,0.841301413,0.707788068,25.49118014,0.746555296,0.746555296,0.292211932,0.796763768,0.634832502,5.045650062,0.755753784,0.755753784,0.365167498,0.403930775,0.163160071,71.75527857,0.454373708,0.454373708,0.836839929,51.06335391,40.0741653,,,,,,,,,,,,,0.398996287
20.70946725,7.850015968,19.01732306,7.29810313,mouse,UF,Brandi,desktop computer. definately the best qulity and most effortless run of the VE (i assume this computer is used for gaming). no issues. ,Male,18,Hispanic/Latino,White,,College,,Left,English,,82,13673c5a-aaad-4e8c-9dd5-42d34feb16ff,2020-10-08 20:01:49 UTC,54,5,New,,0.961361244,0.924215441,-18.80953991,1.00951771,1.00951771,0.075784559,0.947897454,0.898509582,-31.3650239,1.046985329,1.046985329,0.101490418,0.913067222,0.833691752,13.48533142,0.869082801,0.869082801,0.166308248,15.19827385,13.99480024,,,,,,,,,,,,,0.866100667
49.27468794,15.98860134,36.11300414,13.8097016,trackpad,UF,Amanda,"mac, ios, chrome, participant felt it was very laggy on their end and got a bit dizzy from the third root becuase of the lag- I offered for them to take a break or end study if they felt it was too much but they said they were fine and finished last route with no complaints; participant asked for a short break after the pointing task to step away and get water and was gone for less than a minute",Male,20,Not Hispanic/Latino,Asian,,High School,,Right,Hindi,4,83,782dd814-e549-4bbd-abdd-89b957a37fd4,2020-10-09 18:09:34 UTC,30,5.733333333,New,,0.709090348,0.502809122,58.33120608,0.620372634,0.620372634,0.497190878,0.724941598,0.525540321,-32.29413261,0.415582144,0.415582144,0.474459679,0.848226202,0.719487691,-35.25176225,0.953293365,0.953293365,0.280512309,35.00922225,26.5544459,,,,,,,,,,,,,0.622514006
36.089418,8.934601704,30.19701171,8.589035294,trackpad,UF,Rachel,Used chrome; Timed out before finishing MRT part 1 and 2; Participant's phone beeped during the part 2 of MRT  ,Male,18,Not Hispanic/Latino,More Than One Race,,High School,,Right,English,,84,3537167e-74b4-4495-bb0d-83474698babf,2020-10-12 14:09:10 UTC,32,5.266666667,New,,0.938989796,0.881701836,55.72256353,0.968704231,0.968704231,0.118298164,0.862307226,0.743573751,80.15603766,0.778946461,0.778946461,0.256426249,0.968798559,0.938570648,81.48436926,1.027950597,1.027950597,0.061429352,24.45163959,20.93645039,,,,,,,,,,,,,0.8410722
52.91311339,33.26913466,41.04060687,17.09086783,mouse,UF,Rachel,Used chrome; Timed out before finishing MRT part 2; Noisy background,Male,18,Not Hispanic/Latino,Asian,,High School,,Right,English,,85,95c2cd96-ff2b-46d2-9f8b-089acf5483cd,2020-10-12 16:08:28 UTC,38,4.333333333,New,,0.723938722,0.524087273,-76.9302043,0.6150765,0.6150765,0.475912727,0.867688531,0.752883386,-64.04861172,1.187319832,1.187319832,0.247116614,0.778108257,0.60545246,-55.24738796,1.144053895,1.144053895,0.39454754,44.49426536,30.776433,,,,,,,,,,,,,0.679167923
23.88917392,16.64959992,15.74490006,15.64959992,trackpad,UF,Rachel,"Used Safari; Timed out before finishing MRT part 1 and 2;  Had a message on the top of the screen saying ""The storage is using significant energy. Closing it may improve the responsiveness of your Mac.""",Male,26,Not Hispanic/Latino,White,,College,,Right,English,,86,3ff3778d-48c5-4da8-9a2a-90e8db125d22,2020-10-12 18:00:55 UTC,40,2.066666667,New,,0.926690717,0.858755684,5.674253426,0.880052512,0.880052512,0.141244316,0.901665851,0.813001307,48.33975896,0.752501233,0.752501233,0.186998693,0.971193287,0.943216401,-6.735446794,1.136313195,1.136313195,0.056783599,20.78649935,15.70405714,,,,,,,,,,,,,0.878108854
13.96938318,9.355936671,12.75261454,8.589528766,trackpad,UF,Rachel,Used Chrome; For Qualtrics survey has an AA and did not know which highest level of education to select so selected high school;  Participant received a text notification while completing part 1 of the MRT (disrupted participant); Timed out of MRT part 1; First route and second route took a long time to load- had a lot of tabs open so that could explain this ,Female,18,Not Hispanic/Latino,White,,High School,,Right,English,,87,6a7aed67-dc50-492a-b244-89543b97d52b,2020-10-13 14:05:05 UTC,56,4.533333333,New,,0.928975498,0.862995476,21.49734129,1.003159141,1.003159141,0.137004524,0.917109915,0.841090596,46.62474576,0.940802707,0.940802707,0.158909404,0.97360569,0.94790804,-14.67275644,1.421203935,1.421203935,0.05209196,11.99219182,10.96843492,,,,,,,,,,,,,0.894499318
35.3440322,26.79385792,22.67569978,20.84377214,mouse,UF,Rachel,Used Chrome; Timed out of MRT part 1 and 2; Routes lagged after they loaded- subject had to email professor that they would be late for class due to lagging (study went over by over 30 minutes); For pointing task participant clicked Harvey House clicked before; participant began the task; Participant would click a spot after rotating but the cross-hair would lag and move after the participant pointed to the location of the building,Male,18,Not Hispanic/Latino,Asian,,High School,,Right,English,,88,f567cc0d-e387-4cc8-ab50-ca21c444c747,2020-10-13 19:05:11 UTC,52,3.933333333,New,,0.927719658,0.860663764,40.28222395,0.784568378,0.784568378,0.139336236,0.945812281,0.894560871,68.65529289,0.841692357,0.841692357,0.105439129,0.962648642,0.926692408,-5.102923664,0.855941368,0.855941368,0.073307592,31.67967179,21.89058793,,,,,,,,,,,,,0.910626639
47.76402897,9.133046034,42.41573759,8.454146293,mouse,UF,Rachel,Used chrome; Timed out of MRT part one and two,Female,30,Not Hispanic/Latino,Asian,,College,,Right,Hindi,7,89,9fa9f858-9b15-4d66-9dc3-a70ba7f8a053,2020-10-14 14:03:10 UTC,42,4.2,New,,0.938557193,0.880889604,-43.46371123,0.896322325,0.896322325,0.119110396,0.972365821,0.94549529,-42.33813168,1.411654824,1.411654824,0.05450471,0.920749849,0.847780285,-34.38088458,0.919698676,0.919698676,0.152219715,31.20789342,27.86076989,,,,,,,,,,,,,0.896637788
67.16807206,51.01039357,49.63528985,22.67603117,trackpad,Temple,Maddy,"No option to share portion of screen, no option to optimize sharing for a video clip. Participant accidentally closed out of Silcton tab instead of Qualtrics after pasting participant ID, but when they opened the tab back up, the participant ID was the same as before. Had to remind participant a few times to select 2 answers for MRT. Participant took time to make note of surroundings on each of the routes.",Female,18,Hispanic/Latino,White,,High School,,Right,English,,90,c31e2c8f-c2a0-4c97-9b60-34c3dc50a005,2020-10-14 14:12:46 UTC,-14,1.266666667,New,,0.54421044,0.296165003,28.07874471,0.574452769,0.574452769,0.703834997,0.858583281,0.73716525,-9.322659984,1.57369791,1.57369791,0.26283475,0.778735758,0.60642938,65.06335542,1.470547084,1.470547084,0.39357062,60.24335271,38.08132185,,,,,,,,,,,,,0.671797315
30.79434025,5.637920986,28.26489896,5.375687911,mouse,UF,Rachel,Chrome; Timed out of MRT part 1 and 2; First route took over 5 minutes to load; Dog started barking while on the 4th route,Male,18,Hispanic/Latino,White,,High School,,Right,English,,91,df273804-3584-46cc-a97c-ecf19582522f,2020-10-14 16:11:50 UTC,28,3.866666667,New,,0.946844568,0.896514636,-40.48538002,0.682466718,0.682466718,0.103485364,0.938651902,0.881067393,-32.32063534,0.810411882,0.810411882,0.118932607,0.96839671,0.937792187,-73.68795297,0.850223122,0.850223122,0.062207813,20.01301771,18.45523708,,,,,,,,,,,,,0.90942979
54.23042929,28.31090556,34.88548889,22.67890535,trackpad ,UF,Brandi,"mac, ios, safari. no problems ",Male,22,Not Hispanic/Latino,Asian,,High School,,Right,chinese,8,92,27225966-89dd-4e4f-ba69-6a4b22151d47,2020-10-15 14:06:41 UTC,44,3.333333333,New,,0.924446274,0.854600914,-21.35611071,0.748075045,0.748075045,0.145399086,0.940474305,0.884491919,-49.22111247,0.806110733,0.806110733,0.115508081,0.979256204,0.958942713,24.81479425,0.884783293,0.884783293,0.041057287,43.12206198,29.65409594,,,,,,,,,,,,,0.921717316
48.62046835,14.55867553,43.04241846,13.04226762,trackpad,UF,Amanda,"PC, windows, laptop, everything loaded quickly, study ran without any issues",Female,18,Not Hispanic/Latino,White,,High School,,Right,English,,93,e1e09cc2-8bbf-402b-a73e-5daea63d971e,2020-10-15 14:11:17 UTC,42,4.533333333,New,,0.783866822,0.614447195,74.71961705,0.65170374,0.65170374,0.385552805,0.875983897,0.767347789,-65.2964296,1.082753609,1.082753609,0.232652211,0.792546505,0.628129962,-87.96330768,0.840049083,0.840049083,0.371870038,34.02255714,30.18521096,,,,,,,,,,,,,0.697738876
62.87550027,18.11898973,53.27720889,17.0192485,trackpad ,UF,Brandi,"mac, ios, safari.  no problems ",Male,18,Not Hispanic/Latino,Asian,,High School,,Left,English,,94,2521b36f-b7d7-4f5b-b4a9-1b2b7bf02170,2020-10-15 16:00:36 UTC,26,3.533333333,New,,0.833184169,0.69419586,-51.99155396,0.709980022,0.709980022,0.30580414,0.925613693,0.856760709,-29.39695147,0.82829634,0.82829634,0.143239291,0.847462407,0.718192531,-57.8173114,1.493076945,1.493076945,0.281807469,43.69413861,37.73808301,,,,,,,,,,,,,0.78747662
74.74369462,30.86800547,60.03815225,21.00125303,trackpad ,Temple,Sabrina,"mac, ios, chrome, no problems",Male,19,Not Hispanic/Latino,White,,High School,,Right,English,,95,c18592c2-5919-4c9a-87b6-a0ece6838db5,2020-10-15 16:12:14 UTC,18,2.8,New,,0.506791122,0.256837241,-30.80353905,0.477624166,0.477624166,0.743162759,0.859230716,0.738277424,-83.41220338,1.146366171,1.146366171,0.261722576,0.491561388,0.241632598,-63.07641985,0.904506286,0.904506286,0.758367402,55.93982784,43.30805259,,,,,,,,,,,,,0.489955011
28.22483188,8.592444381,24.12633128,8.163544642,trackpad ,UF,Amanda,"laptop, mac, chrome, no issues loading, study ran without issues",Female,19,Not Hispanic/Latino,White,,High School,,Right,Russian,4,96,662a874f-162b-4d57-871d-252bb5cd03ce,2020-10-15 17:11:16 UTC,26,3.6,New,,0.972100346,0.944979083,10.66420165,0.854694051,0.854694051,0.055020917,0.956789612,0.915446361,18.51332898,0.957168675,0.957168675,0.084553639,0.950132515,0.902751796,1.817353747,1.04237721,1.04237721,0.097248204,19.81095152,17.28513701,,,,,,,,,,,,,0.909099079
67.86486123,24.23957004,47.90937418,17.24817762,trackpad ,Temple,Mitch,no issues ,Female,18,Not Hispanic/Latino,White,,High School,,Right,English,,98,874e183f-5158-4412-a885-6654a28783aa,2020-10-15 19:36:39 UTC,46,2.866666667,New,,0.532262658,0.283303537,45.65849312,0.503919375,0.503919375,0.716696463,0.869823076,0.756592184,-25.52966932,0.79009139,0.79009139,0.243407816,0.947079094,0.89695881,-51.5976168,1.300181897,1.300181897,0.10304119,49.16830786,34.76886137,,,,,,,,,,,,,0.826775497
22.49858063,3.499695729,17.82490677,3.499695729,mouse,UF,Amanda,"pc, chrome, desktop, no issues",Male,18,Not Hispanic/Latino,Asian,,High School,,Right,English,,99,911cd88f-2341-41b7-8a5b-5c18346455fe,2020-10-16 13:45:15 UTC,54,4.466666667,New,,0.982932526,0.966156351,40.10319558,0.961053267,0.961053267,0.033843649,0.98415604,0.968563111,49.75558012,1.09518795,1.09518795,0.031436889,0.951071937,0.90453783,47.33542295,0.927524159,0.927524159,0.09546217,14.35620139,11.68553061,,,,,,,,,,,,,0.93655047
68.86288967,35.38065218,63.25991151,17.95289692,,AU,,,Female,24,,,,,,Right,,,Rep ABCD PILOT_2,,2020-08-21 04:23:00 UTC,,3.27,New,Undergraduate degree,0.719662361,0.517913914,-22.6307383,0.699522257,0.699522257,0.482086086,0.984552657,0.969343933,-36.70706871,1.234605114,1.234605114,0.030656067,0.938394038,0.880583371,-84.78944032,1.337121588,1.337121588,0.119416629,54.51335931,43.84261954,,,,,,,,,,,,,0.924963652
26.90627268,7.443558894,22.86418886,6.927150996,,AU,,,Male,27,,,,,,Right,,,Rep ABCD PILOT_4,,2020-08-21 06:06:50 UTC,,6.07,New,High school certificate,0.970342431,0.941564434,-30.97277896,0.862897249,0.862897249,0.058435566,0.96287328,0.927124954,-45.93104917,0.892850448,0.892850448,0.072875046,0.94119416,0.885846447,-8.307006618,0.875305427,0.875305427,0.114153553,18.56510963,16.03402977,,,,,,,,,,,,,0.9064857
47.58851405,11.90730934,42.86949595,10.28847107,,AU,,,Female,29,,,,,,Right,,,Rep ABCD_10,,2020-10-21 23:42:33 UTC,,3.8,New,High school certificate,0.849591802,0.72180623,-41.78415107,0.686975276,0.686975276,0.27819377,0.950595451,0.903631712,-29.87261807,0.918205966,0.918205966,0.096368288,0.897987001,0.806380654,26.1082094,0.963884213,0.963884213,0.193619346,32.29656918,28.90619957,,,,,,,,,,,,,0.855006183
87.62014103,68.94435032,59.20039615,52.77549546,,AU,,,Female,18,,,,,,Right,,,Rep ABCD_5,,2020-09-20 02:15:28 UTC,,3.13,New,High school certificate,0.60178272,0.362142443,-55.42406704,0.642110703,0.642110703,0.637857557,0.698098618,0.48734168,-30.56797674,1.067040323,1.067040323,0.51265832,0.560524218,0.314187399,-36.04706265,1.203344781,1.203344781,0.685812601,79.61623072,56.44686728,,,,,,,,,,,,,0.40076454
67.90325754,18.80189844,53.26803549,12.40658229,,AU,,,Male,26,,,,,,Left,,,Rep ABCD_6,,2020-09-24 03:14:54 UTC,,5.13,New,Undergraduate degree,0.362291842,0.131255379,36.71489767,0.293247563,0.293247563,0.868744621,0.870655004,0.758040136,-6.231469276,1.12890635,1.12890635,0.241959864,0.606897872,0.368325027,49.8020947,0.851037801,0.851037801,0.631674973,46.85981793,35.75598411,,,,,,,,,,,,,0.563182581
55.72312136,28.12272824,48.06530918,15.17212924,,AU,,,Female,22,,,,,,Right,,,Rep ABCD_7,,2020-09-29 05:39:10 UTC,,4.07,New,Postgraduate degree,0.524674994,0.275283849,12.29834107,0.503649577,0.503649577,0.724716151,0.875317292,0.766180362,73.91986918,0.914316988,0.914316988,0.233819638,0.97930138,0.959031193,-56.92620276,1.088705429,1.088705429,0.040968807,43.89438145,33.96823206,,,,,,,,,,,,,0.862605777
12.57544573,8.252193683,11.23603709,7.972949409,,AU,,,Male,18,,,,,,Left,,,Rep ABCD_8,,2020-10-05 03:25:19 UTC,,5.8,New,High school certificate,0.965370462,0.931940128,-31.77182351,0.813515996,0.813515996,0.068059872,0.958059428,0.917877867,-27.40430437,0.968081103,0.968081103,0.082122133,0.946024573,0.894962493,-53.00549358,0.932437674,0.932437674,0.105037507,10.72262342,9.837570942,,,,,,,,,,,,,0.90642018
89.92294979,37.30110389,57.92445038,21.50364299,,AU,,,Female,19,,,,,,Right,,,Rep ABCD_9,,2020-10-05 05:12:58 UTC,,3.93,New,High school certificate,0.688377167,0.473863124,-25.61174529,0.531725475,0.531725475,0.526136876,0.87632309,0.767942159,-62.17999779,0.657945378,0.657945378,0.232057841,0.952281516,0.906840086,4.194699773,0.86655312,0.86655312,0.093159914,67.37073012,42.31553293,,,,,,,,,,,,,0.837391122
14.15062584,5.271976679,13.91326838,5.093076943,,AU,,,Female,21,,,,,,Right,,,Rep ABDC_11,,2020-10-19 04:45:34 UTC,,4.33,New,Trade/technical/vocational training,0.995487294,0.990994953,3.215600864,0.975555811,0.975555811,0.009005047,0.98990982,0.979921452,3.543990631,0.935640141,0.935640141,0.020078548,0.986431548,0.973047199,-3.900846917,0.926985259,0.926985259,0.026952801,10.34549049,10.13318633,,,,,,,,,,,,,0.976484325
38.40630595,6.073411623,29.62150469,5.823411622,,AU,,,Male,20,,,,,,Right,,,Rep ABDC_3,,2020-09-19 07:14:11 UTC,,5.4,New,High school certificate,0.944001385,0.891138615,-31.28727907,0.859922079,0.859922079,0.108861385,0.972596525,0.945944,-29.55287065,1.134126854,1.134126854,0.054056,0.919912128,0.846238324,-1.148286339,1.034451655,1.034451655,0.153761676,24.54935124,19.42232195,,,,,,,,,,,,,0.896091162
71.03304462,28.09713478,55.48577613,18.98038234,,AU,,,Female,22,,,,,,Right,,,Rep ABDC_4,,2020-09-21 04:15:33 UTC,,4.27,New,High school certificate,0.612129299,0.374702279,-47.93249628,0.604263578,0.604263578,0.625297721,0.766419121,0.587398269,-17.67054493,1.053057357,1.053057357,0.412601731,0.801836519,0.642941803,13.33312325,1.427832222,1.427832222,0.357058197,52.6319404,39.84060737,,,,,,,,,,,,,0.615170036
77.15399253,25.10770279,62.1200905,17.48008949,,AU,,,Female,20,,,,,,Right,,,Rep ABDC_5,,2020-09-24 01:11:26 UTC,,2.6,New,Undergraduate degree,0.408241592,0.166661198,-85.97544169,0.415535207,0.415535207,0.833338802,0.806210176,0.649974849,-32.99822738,1.136379346,1.136379346,0.350025151,0.839976703,0.705560862,-32.08912083,1.510904558,1.510904558,0.294439138,54.84843978,42.98866149,,,,,,,,,,,,,0.677767855
13.43462468,4.839653902,13.19726721,4.287741061,,AU,,,Male,21,,,,,,Right,,,Rep ABDC_6,,2020-10-01 00:23:37 UTC,,5.53,New,High school certificate,0.979843542,0.960093367,-19.70661691,0.927465744,0.927465744,0.039906633,0.968635765,0.938255245,-28.44203972,1.062856477,1.062856477,0.061744755,0.982286496,0.96488676,-1.130071798,0.905424343,0.905424343,0.03511324,9.751065776,9.378898863,,,,,,,,,,,,,0.951571002
72.91664962,50.56450265,65.47344002,34.16750818,,AU,,,Female,,,,,,,Right,,,Rep ABDC_7,,2020-10-02 03:41:59 UTC,,4.13,New,Undergraduate degree,0.773090734,0.597669283,-54.791519,0.792390095,0.792390095,0.402330717,0.934386364,0.873077877,-50.60009573,1.517657165,1.517657165,0.126922123,0.486260382,0.236449159,83.94511107,0.754241813,0.754241813,0.763550841,63.33715806,52.05661209,,,,,,,,,,,,,0.554763518
59.3207277,18.64953662,42.48964573,16.95959809,,AU,,,Male,23,,,,,,Right,,,Rep ABDC_8,,2020-10-16 03:43:28 UTC,,4.47,New,Undergraduate degree,0.845692812,0.715196332,-67.99373158,0.617982138,0.617982138,0.284803668,0.913240598,0.83400839,-80.56962411,0.78699408,0.78699408,0.16599161,0.874841062,0.765346884,-8.306088499,0.983651636,0.983651636,0.234653116,41.89021724,31.54819674,,,,,,,,,,,,,0.799677637
55.71861097,40.8649665,43.35012848,29.91505864,,AU,,,Female,,,,,,,Right,,,Rep BACD_1,,2020-09-16 00:13:31 UTC,,4.73,New,Postgraduate degree,0.410147789,0.168221209,-1.936040871,0.414738877,0.414738877,0.831778791,0.521550825,0.272015263,49.32028591,0.532067138,0.532067138,0.727984737,0.964552096,0.930360746,27.716084,1.43122517,1.43122517,0.069639254,49.35276334,37.59224141,,,,,,,,,,,,,0.601188005
60.29682639,9.00600849,53.66038677,8.656267249,,AU,,,Female,24,,,,,,Right,,,Rep BACD_2,,2020-09-23 23:14:50 UTC,,4.4,New,Undergraduate degree,0.40949011,0.16768215,-80.36682522,0.38352488,0.38352488,0.83231785,0.964551026,0.930358682,-80.37061431,1.813287743,1.813287743,0.069641318,0.89982821,0.809690808,-3.673144684,1.103079743,1.103079743,0.190309192,38.31504729,34.37290697,,,,,,,,,,,,,0.870024745
56.76199637,29.29110792,44.70386449,19.44136668,,AU,,,Male,18,,,,,,Right,,,Rep BACD_3,,2020-09-28 07:16:08 UTC,,3.93,New,High school certificate,0.663430566,0.440140115,-2.485361022,0.656349677,0.656349677,0.559859885,0.812675872,0.660442073,85.46543339,0.982251853,0.982251853,0.339557927,0.639096351,0.408444146,26.92718166,0.783571937,0.783571937,0.591555854,44.98875846,33.87707971,,,,,,,,,,,,,0.53444311
46.12453737,16.42843041,41.23398748,13.94868923,,AU,,,Male,21,,,,,,Right,,,Rep BACD_4,,2020-10-05 23:36:39 UTC,,5.07,New,High school certificate,0.875105075,0.765808891,35.97003898,0.785162801,0.785162801,0.234191109,0.931944625,0.868520784,67.61467892,0.864316534,0.864316534,0.131479216,0.469682259,0.220601425,52.69758082,0.496749712,0.496749712,0.779398575,33.39763439,29.54028823,,,,,,,,,,,,,0.544561105
22.14756338,9.407217666,17.50701349,8.87857669,,AU,,,Female,20,,,,,,Right,,,Rep BACD_5,,2020-10-09 23:11:05 UTC,,3.27,New,High school certificate,0.968123114,0.937262365,-22.15004663,0.919623002,0.919623002,0.062737635,0.957808596,0.917397307,-41.46236202,0.837337783,0.837337783,0.082602693,0.983530446,0.967332138,5.781590523,0.881941128,0.881941128,0.032667862,16.68741522,13.809112,,,,,,,,,,,,,0.942364722
44.194931,8.761503863,35.17938111,8.249270787,,AU,,,Male,,,,,,,Right,,,Rep BACD_7,,2020-10-17 04:20:14 UTC,,6.13,New,Postgraduate degree,0.99025546,0.980605877,-3.928255553,0.912807909,0.912807909,0.019394123,0.97116603,0.943163458,-1.039956842,0.855635855,0.855635855,0.056836542,0.967465977,0.935990416,-4.47551426,0.939932726,0.939932726,0.064009584,29.00917651,23.63790526,,,,,,,,,,,,,0.939576937
61.64048508,24.40653837,47.88826882,16.55498841,,AU,,,Female,20,,,,,,Right,,,Rep BACD_8,,2020-10-22 23:56:24 UTC,,3.13,New,High school certificate,0.420353525,0.176697086,43.00596216,0.337181944,0.337181944,0.823302914,0.684299493,0.468265797,-21.56497475,0.591222665,0.591222665,0.531734203,0.989911337,0.979924456,12.09344804,1.048543553,1.048543553,0.020075544,45.68307935,34.45972007,,,,,,,,,,,,,0.724095126
67.92918595,30.61516258,45.09632726,23.55666289,,AU,,,Female,20,,,,,,Right,,,Rep BADC_10,,2020-10-11 06:45:38 UTC,,5.27,New,Undergraduate degree,0.491277317,0.241353402,-73.95015495,0.33696273,0.33696273,0.758646598,0.69204815,0.478930642,-65.97195045,0.475774135,0.475774135,0.521069358,0.374676678,0.140382613,-66.33695132,0.560642636,0.560642636,0.859617387,51.93746165,35.86504253,,,,,,,,,,,,,0.309656627
32.07494587,10.14262712,26.66613488,9.042885874,,AU,,,Female,23,,,,,,Right,,,Rep BADC_11,,2020-10-19 23:35:53 UTC,,3.67,New,Undergraduate degree,0.825487209,0.681429132,-30.6032272,0.811153987,0.811153987,0.318570868,0.905056925,0.819128037,-19.39046241,1.131000417,1.131000417,0.180871963,0.80210067,0.643365485,1.602800961,1.38720778,1.38720778,0.356634515,22.67538069,19.11331388,,,,,,,,,,,,,0.731246761
61.10611044,35.76431618,47.94755274,23.59517442,,AU,,,Female,39,,,,,,Right,,,Rep BADC_6,,2020-09-24 23:03:44 UTC,,4.67,New,Postgraduate degree,0.665150471,0.442425149,-88.52154296,0.505340995,0.505340995,0.557574851,0.556135119,0.309286271,-44.82506876,0.500794284,0.500794284,0.690713729,0.5889836,0.346901681,-14.56373357,0.626905375,0.626905375,0.653098319,50.24534147,37.51081918,,,,,,,,,,,,,0.328093976
11.08239818,4.00745434,10.31813207,3.478813361,,AU,,,Male,21,,,,,,Left,,,Rep BADC_7,,2020-09-28 02:13:52 UTC,,3.87,New,Postgraduate degree,0.9808077,0.961983744,-19.23435683,0.938255376,0.938255376,0.038016256,0.977448322,0.955405223,-26.95651578,0.838200584,0.838200584,0.044594777,0.97175081,0.944299637,1.706201793,1.052662074,1.052662074,0.055700363,8.050279389,7.38699548,,,,,,,,,,,,,0.94985243
45.34197513,35.49964679,35.2524048,30.29330036,,AU,,,Female,21,,,,,,Right,,,Rep BADC_8,,2020-10-06 22:50:31 UTC,,3.27,New,High school certificate,0.790948744,0.625599916,-55.75872137,0.5702759,0.5702759,0.374400084,0.858198197,0.736504146,-31.46455302,0.941387934,0.941387934,0.263495854,0.617029285,0.380725139,-45.09866645,0.625164844,0.625164844,0.619274861,41.12383441,33.12707432,,,,,,,,,,,,,0.558614642
13.02565993,2.959828208,12.90065993,2.793161545,,AU,,,Male,21,,,,,,Right,,,Rep BADC_9,,2020-10-07 02:14:54 UTC,,3.07,New,High school certificate,0.958919507,0.919526621,20.89173177,0.889537219,0.889537219,0.080473379,0.972559179,0.945871357,43.76353962,0.821101556,0.821101556,0.054128643,0.98992306,0.979947665,-9.390952374,1.116941563,1.116941563,0.020052335,8.71173205,8.56887491,,,,,,,,,,,,,0.962909511
52.7169957,10.92182238,46.18627063,10.3931814,,AU,,,Male,25,,,,,,Right,,,Rev PILOT_1,,2020-08-23 02:05:15 UTC,,4.13,New,Postgraduate degree,0.873486314,0.76297834,-60.22434731,0.656177843,0.656177843,0.23702166,0.905409471,0.819766311,-47.44323065,0.862816815,0.862816815,0.180233689,0.903162679,0.815702824,-18.87499371,0.971739922,0.971739922,0.184297176,34.80477856,30.84637525,,,,,,,,,,,,,0.817734568
87.13437532,27.44778948,60.09532142,20.26645853,,AU,,,Female,21,,,,,,Right,,,Rev PILOT_2,,2020-08-24 02:22:57 UTC,,2.33,New,Undergraduate degree,0.437161333,0.191110031,8.444664801,0.437541684,0.437541684,0.808889969,0.90291375,0.81525324,-73.88954767,1.305815777,1.305815777,0.18474676,0.824723085,0.680168167,0.615224719,1.551569067,1.551569067,0.319831833,61.55440996,43.02580876,,,,,,,,,,,,,0.747710704
