"participant","date","model number","building","x","y","error"
"0102","2020-10-20 14:03:49 UTC","0","Harris Hall","104","132","145.45446022724775"
"0104","2020-10-21 14:03:15 UTC","0","Batty House","692","507","705.3013540324448"
"0104","2020-10-21 14:03:15 UTC","0","Lynch Station","301","430","420.9002257067582"
"0104","2020-10-21 14:03:15 UTC","0","Harris Hall","216","299","73.00684899377592"
"0104","2020-10-21 14:03:15 UTC","0","Harvey House","695","226","477.36987755827244"
"0104","2020-10-21 14:03:15 UTC","0","Golledge Hall","285","151","312.1554100123847"
"0104","2020-10-21 14:03:15 UTC","0","Snow Church","467","67","284.6840353795766"
"0104","2020-10-21 14:03:15 UTC","0","Tobler Museum","50","75","445.4862511907635"
"0104","2020-10-21 14:03:15 UTC","0","Sauer Center","349","5","276.0"
"0105","2020-10-21 14:07:50 UTC","0","Sauer Center","106","78","524.1087673374678"
"0105","2020-10-21 14:07:50 UTC","0","Snow Church","358","46","391.72056366752054"
"0105","2020-10-21 14:07:50 UTC","0","Golledge Hall","529","17","276.22635645426743"
"0105","2020-10-21 14:07:50 UTC","0","Tobler Museum","527","184","70.71067811865476"
"0105","2020-10-21 14:07:50 UTC","0","Harris Hall","440","334","249.57764322951687"
"0105","2020-10-21 14:07:50 UTC","0","Harvey House","196","402","128.42507543311004"
"0105","2020-10-21 14:07:50 UTC","0","Lynch Station","548","433","618.6897445408321"
"0105","2020-10-21 14:07:50 UTC","0","Batty House","737","469","736.8235881131928"
"0106","2020-10-21 16:03:13 UTC","0","Tobler Museum","289","176","211.02606474082768"
"0106","2020-10-21 16:03:13 UTC","0","Snow Church","64","453","697.5729352548019"
"0106","2020-10-21 16:03:13 UTC","0","Sauer Center","259","389","530.4827989671296"
"0106","2020-10-21 16:03:13 UTC","0","Golledge Hall","24","178","551.6964745219966"
"0106","2020-10-21 16:03:13 UTC","0","Harvey House","315","23","462.47702645645006"
"0106","2020-10-21 16:03:13 UTC","0","Lynch Station","609","336","633.524269464083"
"0106","2020-10-21 16:03:13 UTC","0","Batty House","660","73","663.54351778915"
"0106","2020-10-21 16:03:13 UTC","0","Harris Hall","478","134","278.6269907959385"
"0107","2020-10-21 18:00:42 UTC","0","Batty House","476","525","515.3736508592576"
"0107","2020-10-21 18:00:42 UTC","0","Lynch Station","434","372","489.4772721996395"
"0107","2020-10-21 18:00:42 UTC","0","Sauer Center","27","232","639.6350521977356"
"0107","2020-10-21 18:00:42 UTC","0","Harris Hall","669","213","454.1860852117775"
"0107","2020-10-21 18:00:42 UTC","0","Tobler Museum","80","465","536.8593856867923"
"0107","2020-10-21 18:00:42 UTC","0","Harvey House","623","12","576.1683781673548"
"0107","2020-10-21 18:00:42 UTC","0","Snow Church","164","124","557.9112832700196"
"0107","2020-10-21 18:00:42 UTC","0","Golledge Hall","243","12","425.30224546785547"
"0108","2020-10-22 14:04:00 UTC","0","Tobler Museum","","",""
"0108","2020-10-22 14:04:00 UTC","0","Batty House","25","486","214.00934559032697"
"0108","2020-10-22 14:04:00 UTC","0","Lynch Station","13","301","177.00282483621552"
"0108","2020-10-22 14:04:00 UTC","0","Harris Hall","645","170","433.6311796907598"
"0108","2020-10-22 14:04:00 UTC","0","Harvey House","693","9","621.1094911527274"
"0108","2020-10-22 14:04:00 UTC","0","Snow Church","307","190","409.27496869464176"
"0108","2020-10-22 14:04:00 UTC","0","Golledge Hall","589","378","90.52071586106685"
"0108","2020-10-22 14:04:00 UTC","0","Sauer Center","310","12","315.07776817795315"
"0109","2020-10-22 14:04:26 UTC","0","Tobler Museum","144","43","357.8295683701949"
"0109","2020-10-22 14:04:26 UTC","0","Lynch Station","7","265","141.088624630053"
"0109","2020-10-22 14:04:26 UTC","0","Batty House","15","516","244.29490375363952"
"0109","2020-10-22 14:04:26 UTC","0","Harris Hall","332","416","223.13448859376265"
"0109","2020-10-22 14:04:26 UTC","0","Harvey House","627","472","333.253657144224"
"0109","2020-10-22 14:04:26 UTC","0","Golledge Hall","368","233","204.40156555173445"
"0109","2020-10-22 14:04:26 UTC","0","Sauer Center","498","14","127.3184982632139"
"0109","2020-10-22 14:04:26 UTC","0","Snow Church","678","153","64.40496875241847"
"0110","2020-10-22 16:34:16 UTC","0","Batty House","81","522","255.76551761330143"
"0110","2020-10-22 16:34:16 UTC","0","Lynch Station","16","373","249.0321264415497"
"0110","2020-10-22 16:34:16 UTC","0","Harris Hall","256","325","107.15409464878138"
"0110","2020-10-22 16:34:16 UTC","0","Harvey House","536","443","245.6175889467202"
"0110","2020-10-22 16:34:16 UTC","0","Tobler Museum","411","173","96.56603957913983"
"0110","2020-10-22 16:34:16 UTC","0","Sauer Center","311","63","319.31175988365976"
"0110","2020-10-22 16:34:16 UTC","0","Snow Church","590","19","224.65974272218867"
"0110","2020-10-22 16:34:16 UTC","0","Golledge Hall","651","117","194.5379140424817"
"0112","2020-10-23 15:07:43 UTC","0","Lynch Station","379","427","475.9180601742279"
"0112","2020-10-23 15:07:43 UTC","0","Batty House","694","503","705.868259663232"
"0112","2020-10-23 15:07:43 UTC","0","Harris Hall","517","367","333.29416436535456"
"0112","2020-10-23 15:07:43 UTC","0","Harvey House","666","47","574.6546789159556"
"0112","2020-10-23 15:07:43 UTC","0","Golledge Hall","71","26","559.7088528869273"
"0112","2020-10-23 15:07:43 UTC","0","Sauer Center","229","213","447.3030292765744"
"0112","2020-10-23 15:07:43 UTC","0","Snow Church","25","236","691.695019499201"
"0112","2020-10-23 15:07:43 UTC","0","Tobler Museum","416","140","79.07591289387686"
"0116","2020-10-27 19:03:52 UTC","0","Sauer Center","29","45","597.3407737631845"
"0116","2020-10-27 19:03:52 UTC","0","Snow Church","218","45","523.0716968064703"
"0116","2020-10-27 19:03:52 UTC","0","Tobler Museum","40","267","475.640620637052"
"0116","2020-10-27 19:03:52 UTC","0","Golledge Hall","335","183","253.1896522372113"
"0116","2020-10-27 19:03:52 UTC","0","Harvey House","685","133","526.10360196448"
"0116","2020-10-27 19:03:52 UTC","0","Harris Hall","553","246","338.5911989405513"
"0116","2020-10-27 19:03:52 UTC","0","Batty House","716","469","716.6100752850186"
"0116","2020-10-27 19:03:52 UTC","0","Lynch Station","510","425","581.8977573423015"
"0118","2020-10-28 13:35:59 UTC","0","Batty House","158","520","280.4728150819612"
"0118","2020-10-28 13:35:59 UTC","0","Lynch Station","68","371","253.26863208853953"
"0118","2020-10-28 13:35:59 UTC","0","Harris Hall","366","325","180.5602392554906"
"0118","2020-10-28 13:35:59 UTC","0","Harvey House","535","479","241.07467722678797"
"0118","2020-10-28 13:35:59 UTC","0","Golledge Hall","376","164","226.87661845152752"
"0118","2020-10-28 13:35:59 UTC","0","Snow Church","656","165","72.11102550927978"
"0118","2020-10-28 13:35:59 UTC","0","Sauer Center","584","18","43.01162633521314"
"0118","2020-10-28 13:35:59 UTC","0","Tobler Museum","293","-1","234.79565583715555"
"0119","2020-10-29 16:09:28 UTC","0","Batty House","83","518","252.29347989989753"
"0119","2020-10-29 16:09:28 UTC","0","Lynch Station","1","271","147.41099009232656"
"0119","2020-10-29 16:09:28 UTC","0","Harris Hall","113","215","102.59142264341595"
"0119","2020-10-29 16:09:28 UTC","0","Harvey House","239","287","205.49695861496346"
"0119","2020-10-29 16:09:28 UTC","0","Sauer Center","516","134","168.88457596832222"
"0119","2020-10-29 16:09:28 UTC","0","Tobler Museum","671","20","205.15360099203718"
"0119","2020-10-29 16:09:28 UTC","0","Golledge Hall","250","156","341.79087173299405"
"0119","2020-10-29 16:09:28 UTC","0","Snow Church","419","232","298.22474746405607"
"0120","2020-10-30 15:37:04 UTC","0","Sauer Center","501","47","130.91982279242512"
"0120","2020-10-30 15:37:04 UTC","0","Tobler Museum","336","87","160.85397104206038"
"0120","2020-10-30 15:37:04 UTC","0","Snow Church","688","164","49.64876634922564"
"0120","2020-10-30 15:37:04 UTC","0","Golledge Hall","543","309","27.65863337187866"
"0120","2020-10-30 15:37:04 UTC","0","Harvey House","32","459","263.28691574022434"
"0120","2020-10-30 15:37:04 UTC","0","Harris Hall","112","258","107.8563859954523"
"0120","2020-10-30 15:37:04 UTC","0","Lynch Station","43","38","91.4166286842826"
"0120","2020-10-30 15:37:04 UTC","0","Batty House","6","47","225.97787502319778"
"0122","2020-11-03 15:16:23 UTC","0","Lynch Station","60","315","196.93907687404246"
"0122","2020-11-03 15:16:23 UTC","0","Golledge Hall","515","354","79.81227975693966"
"0122","2020-11-03 15:16:23 UTC","0","Sauer Center","350","192","332.5567620722814"
"0122","2020-11-03 15:16:23 UTC","0","Harris Hall","289","473","257.84685377176896"
"0122","2020-11-03 15:16:23 UTC","0","Harvey House","185","231","276.40007235889067"
"0122","2020-11-03 15:16:23 UTC","0","Snow Church","519","463","324.6120761770886"
"0122","2020-11-03 15:16:23 UTC","0","Tobler Museum","350","324","247.49343425634547"
"0122","2020-11-03 15:16:23 UTC","0","Batty House","73","457","190.63315556324403"
"0123","2020-11-05 15:13:15 UTC","0","Batty House","88","35","244.72433471152803"
"0123","2020-11-05 15:13:15 UTC","0","Lynch Station","231","11","246.43457549621561"
"0123","2020-11-05 15:13:15 UTC","0","Harris Hall","467","166","259.04439773907484"
"0123","2020-11-05 15:13:15 UTC","0","Harvey House","56","247","336.5828278447966"
"0123","2020-11-05 15:13:15 UTC","0","Golledge Hall","262","282","302.1340761979688"
"0123","2020-11-05 15:13:15 UTC","0","Snow Church","84","417","666.609330867788"
"0123","2020-11-05 15:13:15 UTC","0","Sauer Center","351","450","522.5906619908167"
"0123","2020-11-05 15:13:15 UTC","0","Tobler Museum","562","315","204.9634113689563"
"0124","2020-11-05 18:27:44 UTC","0","Harvey House","32","478","262.0934947685654"
"0124","2020-11-05 18:27:44 UTC","0","Golledge Hall","426","327","142.61837188805654"
"0124","2020-11-05 18:27:44 UTC","0","Snow Church","545","240","174.54512310574592"
"0124","2020-11-05 18:27:44 UTC","0","Sauer Center","445","164","240.16869071550522"
"0124","2020-11-05 18:27:44 UTC","0","Tobler Museum","311","208","201.2958022413781"
"0124","2020-11-05 18:27:44 UTC","0","Harris Hall","160","203","59.61543424315552"
"0124","2020-11-05 18:27:44 UTC","0","Lynch Station","79","6","135.69450983735487"
"0124","2020-11-05 18:27:44 UTC","0","Batty House","27","26","246.0"
"0126","2020-11-06 15:05:52 UTC","0","Harvey House","707","232","484.33253039621445"
"0126","2020-11-06 15:05:52 UTC","0","Lynch Station","442","339","480.7546151624548"
"0126","2020-11-06 15:05:52 UTC","0","Batty House","610","413","599.8083027101242"
"0126","2020-11-06 15:05:52 UTC","0","Golledge Hall","178","292","386.00129533461416"
"0126","2020-11-06 15:05:52 UTC","0","Snow Church","230","154","488.66859935952505"
"0126","2020-11-06 15:05:52 UTC","0","Sauer Center","11","184","639.5600050034399"
"0126","2020-11-06 15:05:52 UTC","0","Tobler Museum","47","304","481.7053041019997"
"0126","2020-11-06 15:05:52 UTC","0","Harris Hall","361","298","162.78820596099706"
"0127","2020-11-06 21:08:16 UTC","0","Golledge Hall","33","350","534.2677231501076"
"0127","2020-11-06 21:08:16 UTC","0","Sauer Center","647","263","258.93628559937287"
"0127","2020-11-06 21:08:16 UTC","0","Snow Church","317","354","425.9131366839957"
"0127","2020-11-06 21:08:16 UTC","0","Lynch Station","396","122","384.0052082980125"
"0127","2020-11-06 21:08:16 UTC","0","Batty House","46","491","219.8226557932553"
"0127","2020-11-06 21:08:16 UTC","0","Harvey House","180","172","333.11409456821247"
"0127","2020-11-06 21:08:16 UTC","0","Tobler Museum","469","427","305.94280511232813"
"0127","2020-11-06 21:08:16 UTC","0","Harris Hall","686","438","516.5123425437189"
"0128","2020-11-09 15:10:51 UTC","0","Golledge Hall","372","209","208.7773934122179"
"0128","2020-11-09 15:10:51 UTC","0","Snow Church","239","171","478.2102048262877"
"0128","2020-11-09 15:10:51 UTC","0","Sauer Center","54","243","618.6153893979683"
"0128","2020-11-09 15:10:51 UTC","0","Tobler Museum","140","400","449.32504937962227"
"0128","2020-11-09 15:10:51 UTC","0","Lynch Station","497","91","486.1213840184363"
"0128","2020-11-09 15:10:51 UTC","0","Batty House","707","119","697.0"
"0128","2020-11-09 15:10:51 UTC","0","Harris Hall","518","368","334.6236692166291"
"0128","2020-11-09 15:10:51 UTC","0","Harvey House","680","428","390.1858531520588"
"0129","2020-11-09 17:01:10 UTC","0","Batty House","46","464","192.93781381574738"
"0129","2020-11-09 17:01:10 UTC","0","Lynch Station","14","329","205.00975586542216"
"0129","2020-11-09 17:01:10 UTC","0","Harris Hall","261","284","74.02702209328699"
"0129","2020-11-09 17:01:10 UTC","0","Sauer Center","619","-5","11.661903789690601"
"0129","2020-11-09 17:01:10 UTC","0","Harvey House","458","403","183.35757415498276"
"0129","2020-11-09 17:01:10 UTC","0","Snow Church","739","185","30.479501308256342"
"0129","2020-11-09 17:01:10 UTC","0","Golledge Hall","552","218","73.97972695272672"
"0129","2020-11-09 17:01:10 UTC","0","Tobler Museum","437","45","95.2102935611481"
"0131","2020-11-12 15:07:22 UTC","0","Batty House","22","514","242.05164738129753"
"0131","2020-11-12 15:07:22 UTC","0","Lynch Station","1","278","154.39235732380018"
"0131","2020-11-12 15:07:22 UTC","0","Harris Hall","244","271","53.53503525729669"
"0131","2020-11-12 15:07:22 UTC","0","Harvey House","455","220","310.074184671991"
"0131","2020-11-12 15:07:22 UTC","0","Tobler Museum","639","255","197.4968354176846"
"0131","2020-11-12 15:07:22 UTC","0","Golledge Hall","250","28","409.59125967237145"
"0131","2020-11-12 15:07:22 UTC","0","Snow Church","473","55","285.56785533389433"
"0131","2020-11-12 15:07:22 UTC","0","Sauer Center","610","56","53.16013544000805"
"0132","2020-11-16 15:06:31 UTC","0","Golledge Hall","461","135","186.93581786270923"
"0132","2020-11-16 15:06:31 UTC","0","Harvey House","683","307","427.79083674150854"
"0132","2020-11-16 15:06:31 UTC","0","Snow Church","462","39","303.43368303469543"
"0132","2020-11-16 15:06:31 UTC","0","Sauer Center","287","28","338.7816405887427"
"0132","2020-11-16 15:06:31 UTC","0","Tobler Museum","287","157","208.95214763193988"
"0132","2020-11-16 15:06:31 UTC","0","Harris Hall","249","318","98.08159868191383"
"0132","2020-11-16 15:06:31 UTC","0","Lynch Station","85","329","217.60974242896387"
"0132","2020-11-16 15:06:31 UTC","0","Batty House","12","382","111.01801655587259"
"0133","2020-11-18 22:09:44 UTC","0","Harvey House","603","447","311.3278015211619"
"0133","2020-11-18 22:09:44 UTC","0","Batty House","155","508","268.47718711279737"
"0133","2020-11-18 22:09:44 UTC","0","Lynch Station","89","322","212.44528707410763"
"0133","2020-11-18 22:09:44 UTC","0","Golledge Hall","503","168","137.2953021774598"
"0133","2020-11-18 22:09:44 UTC","0","Harris Hall","397","288","192.27064258487306"
"0133","2020-11-18 22:09:44 UTC","0","Tobler Museum","208","186","292.0975864330276"
"0133","2020-11-18 22:09:44 UTC","0","Sauer Center","92","43","534.3528796591256"
"0133","2020-11-18 22:09:44 UTC","0","Snow Church","366","18","396.8236384088025"
"0134","2020-11-19 15:08:23 UTC","0","Sauer Center","50","426","712.6471777815443"
"0134","2020-11-19 15:08:23 UTC","0","Tobler Museum","629","442","347.7010209936117"
"0134","2020-11-19 15:08:23 UTC","0","Golledge Hall","428","296","136.09188072769072"
"0134","2020-11-19 15:08:23 UTC","0","Snow Church","54","210","662.0188819059468"
"0134","2020-11-19 15:08:23 UTC","0","Lynch Station","637","16","634.2625639275899"
"0134","2020-11-19 15:08:23 UTC","0","Harvey House","69","16","520.1788154087016"
"0134","2020-11-19 15:08:23 UTC","0","Batty House","571","5","605.9909240244444"
"0134","2020-11-19 15:08:23 UTC","0","Harris Hall","480","125","283.5947813342128"
"0139","2020-11-24 16:06:52 UTC","0","Batty House","61","106","169.44615663980107"
"0139","2020-11-24 16:06:52 UTC","0","Lynch Station","189","27","201.83656754909404"
"0139","2020-11-24 16:06:52 UTC","0","Harris Hall","447","146","245.40578640284747"
"0139","2020-11-24 16:06:52 UTC","0","Harvey House","541","279","321.6286678764814"
"0139","2020-11-24 16:06:52 UTC","0","Golledge Hall","374","386","212.42645786248002"
"0139","2020-11-24 16:06:52 UTC","0","Snow Church","265","268","455.3789630626342"
"0139","2020-11-24 16:06:52 UTC","0","Sauer Center","146","381","608.9474525769855"
"0139","2020-11-24 16:06:52 UTC","0","Tobler Museum","62","261","452.8598017046777"
"0140","2020-11-24 16:42:14 UTC","0","Harris Hall","451","31","306.13885738337757"
"0140","2020-11-24 16:42:14 UTC","0","Golledge Hall","622","481","198.65548066942426"
"0140","2020-11-24 16:42:14 UTC","0","Snow Church","329","482","475.9180601742279"
"0140","2020-11-24 16:42:14 UTC","0","Sauer Center","56","430","710.2013798916473"
"0140","2020-11-24 16:42:14 UTC","0","Tobler Museum","13","251","497.0321921163658"
"0140","2020-11-24 16:42:14 UTC","0","Batty House","40","81","191.44189719076647"
"0140","2020-11-24 16:42:14 UTC","0","Lynch Station","198","9","218.68013169924697"
"0140","2020-11-24 16:42:14 UTC","0","Harvey House","659","51","567.0811229445043"
"0141","2020-12-02 15:03:54 UTC","0","Batty House","60","493","223.45021816950637"
"0141","2020-12-02 15:03:54 UTC","0","Harvey House","690","460","396.7883566840136"
"0141","2020-12-02 15:03:54 UTC","0","Lynch Station","29","287","163.88410539158457"
"0141","2020-12-02 15:03:54 UTC","0","Harris Hall","354","280","149.12075643584967"
"0141","2020-12-02 15:03:54 UTC","0","Golledge Hall","629","87","214.1051143714227"
"0141","2020-12-02 15:03:54 UTC","0","Snow Church","419","12","354.2005081871001"
"0141","2020-12-02 15:03:54 UTC","0","Sauer Center","186","59","442.3087157178796"
"0141","2020-12-02 15:03:54 UTC","0","Tobler Museum","341","152","154.9322432549145"
"0142","2020-12-02 19:10:18 UTC","0","Snow Church","710","200","7.810249675906654"
"0142","2020-12-02 19:10:18 UTC","0","Sauer Center","561","7","64.03124237432849"
"0142","2020-12-02 19:10:18 UTC","0","Golledge Hall","509","249","69.20260110718382"
"0142","2020-12-02 19:10:18 UTC","0","Tobler Museum","362","92","134.39121995130486"
"0142","2020-12-02 19:10:18 UTC","0","Batty House","3","316","50.11985634456667"
"0142","2020-12-02 19:10:18 UTC","0","Lynch Station","-16","93","41.773197148410844"
"0142","2020-12-02 19:10:18 UTC","0","Harris Hall","228","200","29.068883707497267"
"0142","2020-12-02 19:10:18 UTC","0","Harvey House","298","446","39.20459156782532"
"0143","2020-12-03 15:11:54 UTC","0","Batty House","166","516","280.81488564533043"
"0143","2020-12-03 15:11:54 UTC","0","Golledge Hall","504","425","146.81961721786362"
"0143","2020-12-03 15:11:54 UTC","0","Lynch Station","131","343","249.24285345822858"
"0143","2020-12-03 15:11:54 UTC","0","Snow Church","284","10","473.9715181316278"
"0143","2020-12-03 15:11:54 UTC","0","Tobler Museum","18","230","487.1231877051225"
"0143","2020-12-03 15:11:54 UTC","0","Sauer Center","59","41","567.1437207622068"
"0143","2020-12-03 15:11:54 UTC","0","Harris Hall","564","232","349.05157212079706"
"0143","2020-12-03 15:11:54 UTC","0","Harvey House","715","86","580.0362057665021"
"0145","2020-12-09 15:15:10 UTC","0","Batty House","34","504","232.1055794245369"
"0145","2020-12-09 15:15:10 UTC","0","Lynch Station","-41","334","216.5848563496534"
"0145","2020-12-09 15:15:10 UTC","0","Harris Hall","261","288","77.20103626247513"
"0145","2020-12-09 15:15:10 UTC","0","Harvey House","449","476","155.2610704587599"
"0145","2020-12-09 15:15:10 UTC","0","Golledge Hall","545","145","147.2311108427835"
"0145","2020-12-09 15:15:10 UTC","0","Snow Church","647","32","186.25251676151922"
"0145","2020-12-09 15:15:10 UTC","0","Sauer Center","486","2","139.0323703315167"
"0145","2020-12-09 15:15:10 UTC","0","Tobler Museum","138","-4","376.6974913640918"
"0146","2020-12-10 18:11:03 UTC","0","Tobler Museum","629","392","302.3177136722227"
"0146","2020-12-10 18:11:03 UTC","0","Sauer Center","486","465","480.54240187521435"
"0146","2020-12-10 18:11:03 UTC","0","Snow Church","392","263","329.15042154006125"
"0146","2020-12-10 18:11:03 UTC","0","Golledge Hall","592","196","99.04039579888602"
"0146","2020-12-10 18:11:03 UTC","0","Batty House","71","267","44.28317965096906"
"0146","2020-12-10 18:11:03 UTC","0","Lynch Station","154","222","172.5340546095176"
"0146","2020-12-10 18:11:03 UTC","0","Harvey House","95","475","199.25109786397664"
"0146","2020-12-10 18:11:03 UTC","0","Harris Hall","272","419","201.2411488736834"
