participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route
2013,3/21/2014 10:13,0,Harvey House,Harris Hall,Golledge Hall,95,64.9530254,30.0469746,different
2013,3/21/2014 10:13,0,Harvey House,Harris Hall,Sauer Center,40,46.29205396,6.292053963,different
2013,3/21/2014 10:13,0,Harvey House,Harris Hall,Harris Hall,89,4.196894849,84.80310515,same
2013,3/21/2014 10:13,0,Harvey House,Harris Hall,Batty House,27,46.54689912,19.54689912,same
2013,3/21/2014 10:13,0,Harvey House,Harris Hall,Snow Church,101,66.19140238,34.80859762,different
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Harris Hall,36,176.2022806,140.2022806,different
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Harvey House,150,139.9309368,10.06906322,different
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Sauer Center,150,76.21088344,73.78911656,same
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Batty House,150,173.5694617,23.56946175,different
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Tobler Museum,150,147.0284471,2.971552938,same
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Lynch Station,150,173.9683139,23.96831391,different
2013,3/21/2014 10:13,0,Golledge Hall,Snow Church,Snow Church,152,1.204134401,150.7958656,same
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Tobler Museum,114,63.69277617,50.30722383,same
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Harris Hall,24,88.09346154,64.09346154,different
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Golledge Hall,137,125.8431145,11.15688545,same
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Harvey House,84,119.6929579,35.69295786,different
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Lynch Station,22,79.44851915,57.44851915,different
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Batty House,27,90.64700942,63.64700942,different
2013,3/21/2014 10:13,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Batty House,46,6.744508622,39.25549138,different
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Golledge Hall,50,51.85616181,1.856161813,same
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Snow Church,85,89.63525726,4.635257259,same
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Lynch Station,29,17.76205492,11.23794508,different
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Tobler Museum,9,2.713388186,6.286611814,same
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Harris Hall,83,4.240040564,78.75995944,different
2013,3/21/2014 10:13,0,Sauer Center,Tobler Museum,Harvey House,11,23.09134403,12.09134403,different
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Snow Church,19,38.78279809,19.78279809,same
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Golledge Hall,76,67.30353066,8.69646934,same
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Sauer Center,6,20.69981416,14.69981416,same
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Harris Hall,13,173.2852643,160.2852643,different
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Batty House,39,171.0086651,132.0086651,different
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Lynch Station,20,156.2355625,136.2355625,different
2013,3/21/2014 10:13,0,Tobler Museum,Sauer Center,Harvey House,107,147.248191,40.248191,different
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Golledge Hall,46,51.76768154,5.767681538,different
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Snow Church,36,48.19947553,12.19947553,different
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Harris Hall,24,37.5286373,13.5286373,same
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Sauer Center,29,30.3316951,1.331695097,different
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Tobler Museum,55,37.30802198,17.69197802,different
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Harvey House,62,93.19423766,31.19423766,same
2014,3/14/2014 7:08,0,Batty House,Lynch Station,Lynch Station,29,47.32798389,18.32798389,same
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Batty House,128,130.6542463,2.654246333,same
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Snow Church,97,8.968174613,88.03182539,different
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Tobler Museum,113,17.95076442,95.04923558,different
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Golledge Hall,90,3.323863738,86.67613626,different
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Harris Hall,21,7.021704671,13.97829533,same
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Harvey House,5,48.19593801,43.19593801,same
2014,3/14/2014 7:08,0,Lynch Station,Harris Hall,Sauer Center,98,29.20903342,68.79096658,different
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Golledge Hall,135,77.71082192,57.28917808,different
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Tobler Museum,120,99.95984558,20.04015442,different
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Harvey House,27,2.146796904,24.8532031,same
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Sauer Center,122,110.6574336,11.34256637,different
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Snow Church,95,84.7281122,10.2718878,different
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Lynch Station,139,114.5627943,24.43720572,same
2014,3/14/2014 7:08,0,Harris Hall,Harvey House,Batty House,152,83.35216568,68.64783432,same
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Harris Hall,14,4.196894849,9.803105151,same
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Tobler Museum,80,42.14615863,37.85384137,different
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Sauer Center,69,46.29205396,22.70794604,different
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Batty House,0,46.54689912,46.54689912,same
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Lynch Station,4,32.28246429,28.28246429,same
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Golledge Hall,98,64.9530254,33.0469746,different
2014,3/14/2014 7:08,0,Harvey House,Harris Hall,Snow Church,89,66.19140238,22.80859762,different
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Lynch Station,40,173.9683139,133.9683139,different
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Harvey House,165,139.9309368,25.06906322,different
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Harris Hall,172,176.2022806,4.202280614,different
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Tobler Museum,147,147.0284471,0.028447062,same
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Sauer Center,76,76.21088344,0.210883445,same
2014,3/14/2014 7:08,0,Golledge Hall,Snow Church,Batty House,162,173.5694617,11.56946175,different
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Harris Hall,114,88.09346154,25.90653846,different
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Lynch Station,22,79.44851915,57.44851915,different
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Tobler Museum,58,63.69277617,5.692776166,same
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Golledge Hall,128,125.8431145,2.15688545,same
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Batty House,73,90.64700942,17.64700942,different
2014,3/14/2014 7:08,0,Snow Church,Sauer Center,Harvey House,113,119.6929579,6.69295786,different
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Harris Hall,4,4.240040564,0.240040564,different
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Golledge Hall,80,51.85616181,28.14383819,same
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Tobler Museum,1,2.713388186,1.713388186,same
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Batty House,48,6.744508622,41.25549138,different
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Snow Church,48,89.63525726,41.63525726,same
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Harvey House,79,23.09134403,55.90865597,different
2014,3/14/2014 7:08,0,Sauer Center,Tobler Museum,Lynch Station,79,17.76205492,61.23794508,different
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Snow Church,16,38.78279809,22.78279809,same
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Batty House,152,171.0086651,19.00866514,different
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Lynch Station,152,156.2355625,4.235562546,different
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Harris Hall,56,173.2852643,117.2852643,different
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Harvey House,59,147.248191,88.248191,different
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Sauer Center,3,20.69981416,17.69981416,same
2014,3/14/2014 7:08,0,Tobler Museum,Sauer Center,Golledge Hall,70,67.30353066,2.69646934,same
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Harris Hall,34,37.5286373,3.528637304,same
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Sauer Center,14,30.3316951,16.3316951,different
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Tobler Museum,9,37.30802198,28.30802198,different
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Lynch Station,46,47.32798389,1.327983892,same
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Harvey House,66,93.19423766,27.19423766,same
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Snow Church,1,48.19947553,47.19947553,different
2015,3/21/2014 10:58,0,Batty House,Lynch Station,Golledge Hall,33,51.76768154,18.76768154,different
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Harris Hall,4,7.021704671,3.021704671,same
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Sauer Center,20,29.20903342,9.209033424,different
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Tobler Museum,47,17.95076442,29.04923558,different
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Batty House,130,130.6542463,0.654246333,same
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Golledge Hall,32,3.323863738,28.67613626,different
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Harvey House,57,48.19593801,8.804061986,same
2015,3/21/2014 10:58,0,Lynch Station,Harris Hall,Snow Church,31,8.968174613,22.03182539,different
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Golledge Hall,20,77.71082192,57.71082192,different
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Lynch Station,114,114.5627943,0.562794278,same
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Batty House,86,83.35216568,2.647834315,same
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Tobler Museum,65,99.95984558,34.95984558,different
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Harvey House,17,2.146796904,14.8532031,same
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Sauer Center,48,110.6574336,62.65743363,different
2015,3/21/2014 10:58,0,Harris Hall,Harvey House,Snow Church,57,84.7281122,27.7281122,different
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Harris Hall,1,4.196894849,3.196894849,same
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Lynch Station,57,32.28246429,24.71753571,same
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Golledge Hall,96,64.9530254,31.0469746,different
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Sauer Center,96,46.29205396,49.70794604,different
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Tobler Museum,82,42.14615863,39.85384137,different
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Snow Church,82,66.19140238,15.80859762,different
2015,3/21/2014 10:58,0,Harvey House,Harris Hall,Batty House,75,46.54689912,28.45310088,same
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Tobler Museum,144,147.0284471,3.028447062,same
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Harris Hall,144,176.2022806,32.20228061,different
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Lynch Station,121,173.9683139,52.96831391,different
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Sauer Center,72,76.21088344,4.210883445,same
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Batty House,96,173.5694617,77.56946175,different
2015,3/21/2014 10:58,0,Golledge Hall,Snow Church,Harvey House,108,139.9309368,31.93093678,different
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Harvey House,140,119.6929579,20.30704214,different
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Tobler Museum,61,63.69277617,2.692776166,same
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Lynch Station,139,79.44851915,59.55148085,different
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Batty House,168,90.64700942,77.35299058,different
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Harris Hall,113,88.09346154,24.90653846,different
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
2015,3/21/2014 10:58,0,Snow Church,Sauer Center,Golledge Hall,120,125.8431145,5.84311455,same
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Tobler Museum,1,2.713388186,1.713388186,same
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Snow Church,84,89.63525726,5.635257259,same
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Lynch Station,54,17.76205492,36.23794508,different
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Harvey House,69,23.09134403,45.90865597,different
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Golledge Hall,44,51.85616181,7.856161813,same
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Harris Hall,29,4.240040564,24.75995944,different
2015,3/21/2014 10:58,0,Sauer Center,Tobler Museum,Batty House,70,6.744508622,63.25549138,different
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Harvey House,61,147.248191,86.248191,different
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Sauer Center,8,20.69981416,12.69981416,same
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Lynch Station,84,156.2355625,72.23556255,different
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Batty House,66,171.0086651,105.0086651,different
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Harris Hall,114,173.2852643,59.28526433,different
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Golledge Hall,76,67.30353066,8.69646934,same
2015,3/21/2014 10:58,0,Tobler Museum,Sauer Center,Snow Church,39,38.78279809,0.217201914,same
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Harvey House,63,93.19423766,30.19423766,same
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Golledge Hall,42,51.76768154,9.767681538,different
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Sauer Center,16,30.3316951,14.3316951,different
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Lynch Station,46,47.32798389,1.327983892,same
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Harris Hall,1,37.5286373,36.5286373,same
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Tobler Museum,11,37.30802198,26.30802198,different
2016,3/24/2014 8:02,0,Batty House,Lynch Station,Snow Church,23,48.19947553,25.19947553,different
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Harris Hall,7,7.021704671,0.021704671,same
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Tobler Museum,26,17.95076442,8.049235579,different
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Golledge Hall,69,3.323863738,65.67613626,different
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Sauer Center,44,29.20903342,14.79096658,different
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Snow Church,44,8.968174613,35.03182539,different
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Harvey House,22,48.19593801,26.19593801,same
2016,3/24/2014 8:02,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Harvey House,12,2.146796904,9.853203096,same
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Sauer Center,52,110.6574336,58.65743363,different
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Tobler Museum,76,99.95984558,23.95984558,different
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Snow Church,80,84.7281122,4.728112203,different
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Batty House,106,83.35216568,22.64783432,same
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Lynch Station,121,114.5627943,6.437205722,same
2016,3/24/2014 8:02,0,Harris Hall,Harvey House,Golledge Hall,25,77.71082192,52.71082192,different
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Lynch Station,26,32.28246429,6.282464293,same
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Golledge Hall,78,64.9530254,13.0469746,different
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Tobler Museum,60,42.14615863,17.85384137,different
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Harris Hall,13,4.196894849,8.803105151,same
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Sauer Center,92,46.29205396,45.70794604,different
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Snow Church,46,66.19140238,20.19140238,different
2016,3/24/2014 8:02,0,Harvey House,Harris Hall,Batty House,24,46.54689912,22.54689912,same
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Sauer Center,74,76.21088344,2.210883445,same
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Lynch Station,124,173.9683139,49.96831391,different
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Harvey House,161,139.9309368,21.06906322,different
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Harris Hall,122,176.2022806,54.20228061,different
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Tobler Museum,141,147.0284471,6.028447062,same
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
2016,3/24/2014 8:02,0,Golledge Hall,Snow Church,Batty House,66,173.5694617,107.5694617,different
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Golledge Hall,120,125.8431145,5.84311455,same
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Batty House,176,90.64700942,85.35299058,different
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Harris Hall,120,88.09346154,31.90653846,different
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Tobler Museum,54,63.69277617,9.692776166,same
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Harvey House,62,119.6929579,57.69295786,different
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Lynch Station,164,79.44851915,84.55148085,different
2016,3/24/2014 8:02,0,Snow Church,Sauer Center,Sauer Center,2,0.279262352,1.720737648,same
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Harvey House,21,23.09134403,2.091344033,different
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Harris Hall,44,4.240040564,39.75995944,different
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Snow Church,103,89.63525726,13.36474274,same
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Tobler Museum,16,2.713388186,13.28661181,same
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Batty House,116,6.744508622,109.2554914,different
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Golledge Hall,48,51.85616181,3.856161813,same
2016,3/24/2014 8:02,0,Sauer Center,Tobler Museum,Lynch Station,93,17.76205492,75.23794508,different
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Snow Church,56,38.78279809,17.21720191,same
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Lynch Station,6,156.2355625,150.2355625,different
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Sauer Center,34,20.69981416,13.30018584,same
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Batty House,53,171.0086651,118.0086651,different
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Harris Hall,8,173.2852643,165.2852643,different
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Harvey House,54,147.248191,93.248191,different
2016,3/24/2014 8:02,0,Tobler Museum,Sauer Center,Golledge Hall,71,67.30353066,3.69646934,same
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Harris Hall,65,37.5286373,27.4713627,same
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Sauer Center,49,30.3316951,18.6683049,different
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Snow Church,57,48.19947553,8.800524469,different
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Tobler Museum,40,37.30802198,2.691978019,different
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Golledge Hall,52,51.76768154,0.232318462,different
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Harvey House,34,93.19423766,59.19423766,same
2017,3/31/2014 12:04,0,Batty House,Lynch Station,Lynch Station,45,47.32798389,2.327983892,same
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Harris Hall,4,7.021704671,3.021704671,same
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Tobler Museum,23,17.95076442,5.049235579,different
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Golledge Hall,47,3.323863738,43.67613626,different
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Harvey House,57,48.19593801,8.804061986,same
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Sauer Center,40,29.20903342,10.79096658,different
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Snow Church,48,8.968174613,39.03182539,different
2017,3/31/2014 12:04,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Snow Church,60,84.7281122,24.7281122,different
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Harvey House,9,2.146796904,6.853203096,same
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Sauer Center,88,110.6574336,22.65743363,different
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Lynch Station,118,114.5627943,3.437205722,same
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Tobler Museum,15,99.95984558,84.95984558,different
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Batty House,89,83.35216568,5.647834315,same
2017,3/31/2014 12:04,0,Harris Hall,Harvey House,Golledge Hall,33,77.71082192,44.71082192,different
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Snow Church,101,66.19140238,34.80859762,different
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Batty House,44,46.54689912,2.546899122,same
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Sauer Center,91,46.29205396,44.70794604,different
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Golledge Hall,115,64.9530254,50.0469746,different
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Tobler Museum,77,42.14615863,34.85384137,different
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Lynch Station,13,32.28246429,19.28246429,same
2017,3/31/2014 12:04,0,Harvey House,Harris Hall,Harris Hall,21,4.196894849,16.80310515,same
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Harvey House,49,139.9309368,90.93093678,different
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Harris Hall,50,176.2022806,126.2022806,different
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Sauer Center,75,76.21088344,1.210883445,same
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Tobler Museum,145,147.0284471,2.028447062,same
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Batty House,120,173.5694617,53.56946175,different
2017,3/31/2014 12:04,0,Golledge Hall,Snow Church,Lynch Station,147,173.9683139,26.96831391,different
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Harris Hall,102,88.09346154,13.90653846,different
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Golledge Hall,125,125.8431145,0.84311455,same
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Harvey House,168,119.6929579,48.30704214,different
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Lynch Station,138,79.44851915,58.55148085,different
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Batty House,152,90.64700942,61.35299058,different
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Tobler Museum,63,63.69277617,0.692776166,same
2017,3/31/2014 12:04,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Harvey House,84,23.09134403,60.90865597,different
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Lynch Station,34,17.76205492,16.23794508,different
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Snow Church,96,89.63525726,6.364742741,same
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Tobler Museum,1,2.713388186,1.713388186,same
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Batty House,71,6.744508622,64.25549138,different
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Golledge Hall,52,51.85616181,0.143838187,same
2017,3/31/2014 12:04,0,Sauer Center,Tobler Museum,Harris Hall,31,4.240040564,26.75995944,different
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Sauer Center,18,20.69981416,2.699814155,same
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Snow Church,18,38.78279809,20.78279809,same
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Lynch Station,101,156.2355625,55.23556255,different
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Golledge Hall,66,67.30353066,1.30353066,same
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Batty House,101,171.0086651,70.00866514,different
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Harris Hall,62,173.2852643,111.2852643,different
2017,3/31/2014 12:04,0,Tobler Museum,Sauer Center,Harvey House,62,147.248191,85.248191,different
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Lynch Station,34,47.32798389,13.32798389,same
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Snow Church,40,48.19947553,8.199475531,different
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Tobler Museum,50,37.30802198,12.69197802,different
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Harvey House,78,93.19423766,15.19423766,same
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Sauer Center,8,30.3316951,22.3316951,different
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Harris Hall,21,37.5286373,16.5286373,same
2018,3/25/2014 10:00,0,Batty House,Lynch Station,Golledge Hall,85,51.76768154,33.23231846,different
2018,3/25/2014 10:00,0,Lynch Station,Harris Hall,Harris Hall,42,7.021704671,34.97829533,same
2018,3/25/2014 10:00,0,Lynch Station,Harris Hall,Tobler Museum,133,17.95076442,115.0492356,different
